ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
TBSB0000002,Thane Bharat Sahakari Bank Ltd,TBSB0000002,400525002,MAIN BRANCH,"SHATATARKA BLDG, B.P.D ROAD,VISHNUNAGAR,NAUPADA,THANE -W PIN - 400602",022-25429432,THANE,THANE,MAHARASHTRA
TBSB0000003,Thane Bharat Sahakari Bank Ltd,TBSB0000003,400525003,THANE EAST,"NAV-ASHIRWAD,NEAR DAULAT NAGAR,THANE-E, PIN- 400603",022-25323951,THANE,THANE,MAHARASHTRA
TBSB0000004,Thane Bharat Sahakari Bank Ltd,TBSB0000004,400525004,POKHRAN,"WESTERN INDIA STEEL IND. COMPOUND,OPP OSWAL PARK ,POKHARAN RD. NO 2, THANE -W PIN 400601",022-21736262,THANE,THANE,MAHARASHTRA
TBSB0000005,Thane Bharat Sahakari Bank Ltd,TBSB0000005,400525005,CHANDANWADI,"MAHESH DARSHAN,OID MUMBAI AGRA ROAD,NR.MAKHMALI TALAO,THANE-W, PIN - 400601",022-25335237,THANE,THANE,MAHARASHTRA
TBSB0000006,Thane Bharat Sahakari Bank Ltd,TBSB0000006,400525006,CHENDANI KOLIWADA,"KASHIRATNA BHUVAN,DATTA MANDIR ROAD, NR CIDCO BUS STOP, THANE-W PIN - 400601",022-25442361,THANE,THANE,MAHARASHTRA
TBSB0000007,Thane Bharat Sahakari Bank Ltd,TBSB0000007,400525007,SHREENAGAR,"SHREENAGAR COMMERCIAL COMPLEX, WAGLE ESTATE,      THANE -W, PIN - 400604",022-25827955,THANE,THANE,MAHARASHTRA
TBSB0000008,Thane Bharat Sahakari Bank Ltd,TBSB0000008,400525008,SHIVAI NAGAR,"PLOT NO 78, POKHARAN RD. NO 1, SHIVAINAGAR, THANE-WEST ,       PIN - 400606",022-25889262,THANE,THANE,MAHARASHTRA
TBSB0000009,Thane Bharat Sahakari Bank Ltd,TBSB0000009,400525009,KALYAN,"JEEVARSHI APARTMENT,NR. IMAGE SHOWROOM, SHIVAJI CHOWK, KALYAN-WEST, PIN - 421301",0251-2305594,KALYAN,THANE,MAHARASHTRA
TBSB0000010,Thane Bharat Sahakari Bank Ltd,TBSB0000010,400525010,MULUND,"KESHAV BHUVAN, MAHATAMA GANDHI ROAD, MULUND -WEST MUMBAI ,PIN-400080",022-25932755,MUMBAI,MUMBAI,MAHARASHTRA
TBSB0000011,Thane Bharat Sahakari Bank Ltd,TBSB0000011,400525011,GHATKOPAR EAST,"SAFFIRE ARCADE, RAJAWADI, GHATKOPAR -EAST, MUMBAI,       PIN -400077",022-21021525,MUMBAI,MUMBAI,MAHARASHTRA
TBSB0000012,Thane Bharat Sahakari Bank Ltd,TBSB0000012,400525012,RUTUPARK,"PARIJAT BLDG., RUTUPARK, MAJIWADE, THANE -W, PIN - 400601",022-25442363,THANE,THANE,MAHARASHTRA
TBSB0000013,Thane Bharat Sahakari Bank Ltd,TBSB0000013,400525013,GHATKOPAR WEST,"HINDI HIGH SCHOOL, GROUND FLOOR, SHRI. LAXMI NARAYAN PATH, NR. UDAY TALKIES, GHATKOPAR- W, MUMBAI,              PIN- 400086",022-25120435,MUMBAI,MUMBAI,MAHARASHTRA
TBSB0000015,Thane Bharat Sahakari Bank Ltd,TBSB0000015,400525015,AIROLI  EXTN. COUNTER,"MAZIDUN HIGH SCHOOL,   SECTOR 8- A,  AIROLI. NEW MUMBAI,              PIN -400708",022-65207666,NAVI MUMBAI,NAVI MUMBAI,MAHARASHTRA
TBSB0000016,Thane Bharat Sahakari Bank Ltd,TBSB0000016,400525016,GHODBUNDER ROAD,"1, SIDDHESHWAR ARCADE, OPP. SURAJ WATER PARK, GHODBUNDER ROAD, THANE- W, PIN- 400607",022-25972737,THANE,THANE,MAHARASHTRA
TBSB0000017,Thane Bharat Sahakari Bank Ltd,TBSB0000017,400525017,LOKMANYA NAGAR,"PACHPAKHADI SURABHI CHS, N. S. ROAD, OPP. THAKUR VIDYALAY, LOKMANYA NAGAR, THANE -W,    PIN- 400607",022-25810835,THANE,THANE,MAHARASHTRA
TBSB0000018,Thane Bharat Sahakari Bank Ltd,TBSB0000018,400525018,DOMBIVALI,"LIKITE HOUSE, OFF PHADKE ROAD, SUBHASH NAGAR, DOMBIVLI- WEST, PIN 421201",0251-2439973,DOMBIVALI,THANE,MAHARASHTRA
TBSB0000019,Thane Bharat Sahakari Bank Ltd,TBSB0000019,400525019,BHANDUP WEST,"SHOP NO 3 ,GR. FLOOR, CORPORA, OPP. HP PETROL PUMP, NEAR SHANGRILA BISCUITS,  LBS MARG, BHANDUP (W), MUMBAI- 400078",022-25958310;022-25958301,MUMBAI,MUMBAI,MAHARASHTRA
TBSB0000020,Thane Bharat Sahakari Bank Ltd,TBSB0000020,400525020,DADAR WEST,"GR. FLOOR, JEEVAN APT., BABURAO PARULEKAR MARG, DADAR (W), MUMBAI 400028",022-25309262;022-25308252,MUMBAI,MUMBAI,MAHARASHTRA
