ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
NGSB0000001,Nagpur Nagrik Sahakari Bank Ltd,NGSB0000001,NA,HEAD OFFICE,"79, DR. AMBEDKAR CHOWK, CENTRAL AVENUE, NAGPUR",,NAGPUR,NAGPUR,MAHARASHTRA
NGSB0000002,Nagpur Nagrik Sahakari Bank Ltd,NGSB0000002,NA,ITWARI,"SHAHID CHOWK, ITWARI",,NAGPUR,NAGPUR,MAHARASHTRA
NGSB0000003,Nagpur Nagrik Sahakari Bank Ltd,NGSB0000003,NA,DHARAMPETH,"1ST FLR,SITARAM SMRUTI,WEST HIGHCOURT RD,LAXMIBHAVAN SQ ,DHARAMPETH",,NAGPUR,NAGPUR,MAHARASHTRA
NGSB0000004,Nagpur Nagrik Sahakari Bank Ltd,NGSB0000004,NA,SITABULDI,"MURLIDHAR COMPLEX, TEMPLE BAZAR ROAD, SITABULDI",,NAGPUR,NAGPUR,MAHARASHTRA
NGSB0000005,Nagpur Nagrik Sahakari Bank Ltd,NGSB0000005,NA,MAHAL,"JR.BHOSALA PALACE,TULSHIBAGH ROAD, MAHAL",,NAGPUR,NAGPUR,MAHARASHTRA
NGSB0000006,Nagpur Nagrik Sahakari Bank Ltd,NGSB0000006,NA,LAKADGANJ,"79,DR.AMBEDKAR CHOWK,CENTRAL AVENUE, NAGPUR",,NAGPUR,NAGPUR,MAHARASHTRA
NGSB0000007,Nagpur Nagrik Sahakari Bank Ltd,NGSB0000007,NA,SADAR,"MOUNT ROAD,SADAR",,NAGPUR,NAGPUR,MAHARASHTRA
NGSB0000008,Nagpur Nagrik Sahakari Bank Ltd,NGSB0000008,NA,VIVEKANAND NAGAR,DEV NAGAR CHOWK,,NAGPUR,NAGPUR,MAHARASHTRA
NGSB0000009,Nagpur Nagrik Sahakari Bank Ltd,NGSB0000009,NA,MIDC HINGNA ROAD,"MIDC AREA,SOUTH AMBAZARI,HINGNA ROAD",,NAGPUR,NAGPUR,MAHARASHTRA
NGSB0000010,Nagpur Nagrik Sahakari Bank Ltd,NGSB0000010,NA,KAMPTEE,"JUNI OLI,KAMPTEE DIST-NAGPUR",,NAGPUR,NAGPUR,MAHARASHTRA
NGSB0000011,Nagpur Nagrik Sahakari Bank Ltd,NGSB0000011,NA,KALMANA MKT,KALAMNAMARKET YARD,,NAGPUR,NAGPUR,MAHARASHTRA
NGSB0000012,Nagpur Nagrik Sahakari Bank Ltd,NGSB0000012,NA,DEENDAYAL NAGAR,"“SHRIKRISHNA”,RING ROAD,DEENDAYAL NAGAR",,NAGPUR,NAGPUR,MAHARASHTRA
NGSB0000013,Nagpur Nagrik Sahakari Bank Ltd,NGSB0000013,NA,SAKKARDARA,"217,SIDDHESH SAI MAHIMA APART., INFRO OF SAKKARDARA POLICE STATION  ",,NAGPUR,NAGPUR,MAHARASHTRA
