ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
CCBL0209034,Citizen Credit Cooperative Bank,CCBL0209034,400209034,WADALA BRANCH,"CHURCH OF OUR LADY OF DOLOURS ,1ST FLOOR , DAVID BARRETO ROAD ,WADALA (W) MUMBAI 400031",24104551      FAX- 24104553,MUMBAI,THANE,MAHARASHTRA
CCBL0209002,Citizen Credit Cooperative Bank,CCBL0209002,400209002,DADAR BRANCH,"DR.ANTONIO DASILVA HIGH SCHOOL,S.K BOLE ROAD,DADAR (W),MUMBAI 400028",,MUMBAI,GREATER MUMBAI,MAHARASHTRA
CCBL0209003,Citizen Credit Cooperative Bank,CCBL0209003,400209003,COLABA BRANCH,"SIND CHAMBERS CHSL S.B SINGH ROAD,COLABA,MUMBAI 400005.",,MUMBAI,GREATER MUMBAI,MAHARASHTRA
CCBL0209004,Citizen Credit Cooperative Bank,CCBL0209004,400209004,BYCULLA BRANCH,"ST.MARY'S EXTENSION NESBIT ROAD,MAZGAON,MUMBAI 400010",,MUMBAI,GREATER MUMBAI,MAHARASHTRA
CCBL0209005,Citizen Credit Cooperative Bank,CCBL0209005,400209005,BANDRA BRANCH,"SUNBEAM CHSL 64,MOUNT CARMEL ROAD,BANDRA,MUMBAI 400050",,MUMBAI,GREATER MUMBAI,MAHARASHTRA
CCBL0209006,Citizen Credit Cooperative Bank,CCBL0209006,400209006,KURLA BRANCH,"SAIDHAM,PREMIER ROAD,KURLA (W) MUMBAI 400070",,MUMBAI,GREATER MUMBAI,MAHARASHTRA
CCBL0209007,Citizen Credit Cooperative Bank,CCBL0209007,400209007,BORIVLI BRANCH,"ROSARIO APTS,I.C COLONY,BORIVLI (W) MUMBAI 400103",,MUMBAI,GREATER MUMBAI,MAHARASHTRA
CCBL0209008,Citizen Credit Cooperative Bank,CCBL0209008,400209008,GORAI BRANCH,"ACROSS GORAI CREEK CHURCH ROAD,GORAI VILLAGE,BORIVLI,MUMBAI 400094",,MUMBAI,GREATER MUMBAI,MAHARASHTRA
CCBL0209009,Citizen Credit Cooperative Bank,CCBL0209009,400209009,CHEMBUR BRANCH,"SHOP NO.9 ERIC HOUSE CENTRAL AVENUE,CHEMBUR MUMBAI 400071",,MUMBAI,GREATER MUMBAI,MAHARASHTRA
CCBL0209010,Citizen Credit Cooperative Bank,CCBL0209010,400209010,MALAD BRANCH,"GREENLANDS,MALAD MARVE ROAD,ORLEM MALAD (W) MUMBAI 400064",,MUMBAI,GREATER MUMBAI,MAHARASHTRA
CCBL0209011,Citizen Credit Cooperative Bank,CCBL0209011,400209011,KALINA BRANCH,"DOMINGO'S COURT,KALINA CHURCH ROAD,SANTACRUZ (E) MUMBAI 400029",,MUMBAI,GREATER MUMBAI,MAHARASHTRA
