ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
ABHY0065001,Abhyudaya Cooperative Bank,ABHY0065001,400065001,TREASURY DEPT,"ABHYUDAYA BANK BLDG., B.NO.71, NEHRU NAGAR, KURLA (E), MUMBAI-400024",25260173-6,MUMBAI,GREATER MUMBAI,MAHARASHTRA
ABHY0065002,Abhyudaya Cooperative Bank,ABHY0065002,400065002,ABHYUDAYA NAGAR,"SAHAKAR SADHANA, DATTARAM LAD MARG, KALACHOWKY, MUMBAI-400033",24701134/24702643/24713947,MUMBAI,GREATER MUMBAI,MAHARASHTRA
ABHY0065003,Abhyudaya Cooperative Bank,ABHY0065003,400065003,BAIL BAZAR,"KMSPM'S SCHOOL, WADIA ESTATE, BAIL BAZAR-KURLA(W), MUMBAI-400070",25032202/25031746,MUMBAI,GREATER MUMBAI,MAHARASHTRA
ABHY0065004,Abhyudaya Cooperative Bank,ABHY0065004,400065004,BHANDUP,"CHETNA APARTMENTS, J.M.ROAD, BHANDUP, MUMBAI-400078",25963157,MUMBAI,GREATER MUMBAI,MAHARASHTRA
ABHY0065005,Abhyudaya Cooperative Bank,ABHY0065005,400065005,DARUKHANA,"POTIA IND.ESTATE, REAY ROAD (E), DARUKHANA, MUMBAI-400010",23778164/23728188,MUMBAI,GREATER MUMBAI,MAHARASHTRA
ABHY0065006,Abhyudaya Cooperative Bank,ABHY0065006,400065006,FORT,"ABHYUDAYA BANK BLDG., 251, PERIN NARIMAN STREET, FORT, MUMBAI-400001",22646149/22614468,MUMBAI,GREATER MUMBAI,MAHARASHTRA
ABHY0065007,Abhyudaya Cooperative Bank,ABHY0065007,400065007,GHATKOPAR,"UNIT NO 2 & 3, SILVER HARMONY BLDG,NEW MANIKLAL ESTATE, GHATKOPAR (WEST), MUMBAI-400086",25116673/25161824,MUMBAI,GREATER MUMBAI,MAHARASHTRA
ABHY0065008,Abhyudaya Cooperative Bank,ABHY0065008,400065008,KANJUR,"BHANDARI CO-OP. HSG. SOCIETY, KANJUR VILLAGE, KANJUR (EAST), MUMBAI-400078",25783519/25781454,MUMBAI,GREATER MUMBAI,MAHARASHTRA
ABHY0065009,Abhyudaya Cooperative Bank,ABHY0065009,400065009,NEHRU NAGAR,"ABHYUDAYA BANK BLDG., B.NO.71, NEHRU NAGAR, KURLA (E), MUMBAI-400024",25222386/25230117,MUMBAI,GREATER MUMBAI,MAHARASHTRA
ABHY0065010,Abhyudaya Cooperative Bank,ABHY0065010,400065010,PAREL,"SHRAMA SAFALYA, 63 G.D.AMBEKAR MARG, PAREL VILLAGE, MUMBAI-400012",24137707/24181943,MUMBAI,GREATER MUMBAI,MAHARASHTRA
ABHY0065011,Abhyudaya Cooperative Bank,ABHY0065011,400065011,SEWRI,"NAVNIDHI INDUSTRIAL ESTATE, ACHARYA DONDHE MARG, SEWRI, MUMBAI-400015",24136008/24137453,MUMBAI,GREATER MUMBAI,MAHARASHTRA
ABHY0065012,Abhyudaya Cooperative Bank,ABHY0065012,400065012,WADALA,"B.P.T.MARKET BLDG., NADKARNI PARK, WADALA (EAST), MUMBAI-400037",24184512/24187125,MUMBAI,GREATER MUMBAI,MAHARASHTRA
