ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
SCBL0036001,Standard Chartered Bank,SCBL0036001, 400036002,MG ROAD BRANCH (90RD) - CLEARING CODE 222,"90, M. G. ROAD, MUMBAI - 400 001",22683301,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SCBL0036002,Standard Chartered Bank,SCBL0036002,700036002,14 N.S. ROAD,"142, M.G. ROAD, KOLKATA - 700 007.",TEL: 66134722,KOLKATA,KOLKATA,WEST BENGAL
SCBL0036003,Standard Chartered Bank,SCBL0036003,700036004,31 CHOW,"CHOWRINGHEE- BRANCH, 31, JAWAHARLAL NEHRU ROAD, KOLKATA -  700 016.",TEL: 22465151 FAX : 22263481,KOLKATA,KOLKATA,WEST BENGAL
SCBL0036004,Standard Chartered Bank,SCBL0036004,700036005,SALTLAKE AB,"SALT LAKE- AB-17, SECTOR-1, SALT LAKE CITY, KOLKATA - 700 064.",TEL: 23349958 FAX: 23349958,KOLKATA,KOLKATA,WEST BENGAL
SCBL0036005,Standard Chartered Bank,SCBL0036005,700036007,GARIAHAT,"GARIAHAT BRANCH -208, RASHBEHARI AVENUE, GARIAHAT, KOLKATA - 700 029.",TEL: 24635757 FAX: 24640669,KOLKATA,KOLKATA,WEST BENGAL
SCBL0036006,Standard Chartered Bank,SCBL0036006,700036009,R.G KAR,"SHYAMBAZAR BRANCH -21A, R.G. KAR ROAD, KOLKATA - 700 004.",TEL: 25551870 FAX: 25335875,KOLKATA,KOLKATA,WEST BENGAL
SCBL0036007,Standard Chartered Bank,SCBL0036007,700036013,NEW-ALIPORE,"17, S A NALINI RANJAN AVENUE, NEW ALIPORE, KOLKATA - 700 053",TEL: 24789770 FAX: 24786383,KOLKATA,KOLKATA,WEST BENGAL
SCBL0036008,Standard Chartered Bank,SCBL0036008,700036012,19 N.S ROAD,"19, NETAJI SUBHAS ROAD, KOLKATA - 700 001",TEL: 2222 0101 FAX: 2220-3434,KOLKATA,KOLKATA,WEST BENGAL
SCBL0036009,Standard Chartered Bank,SCBL0036009,700036011,"41, CHOW","41, CHOWRINGHEE ROAD, KOLKATA - 700 016",TEL: 22889430 FAX: 22887701,KOLKATA,KOLKATA,WEST BENGAL
SCBL0036010,Standard Chartered Bank,SCBL0036010,700036015,R.B  AVENUE,"163, RASH BEHARI AVENUE, KOLKATA - 700 019.",TEL: 24661906 FAX : 24664560,KOLKATA,KOLKATA,WEST BENGAL
SCBL0036011,Standard Chartered Bank,SCBL0036011,700036017,BIDHAN SARANI,"139 C, BIDHAN SARANI, SHAMBAZAR, KOLKATA - 700 004",TEL: 22801809 FAX 22477333,KOLKATA,KOLKATA,WEST BENGAL
SCBL0036012,Standard Chartered Bank,SCBL0036012,700036018,SALTLAKE CF,"CF 347, SECTOR I, SALT LAKE, KOLKATA, - 700 064",TEL: 23370927 FAX : 23216205,KOLKATA,KOLKATA,WEST BENGAL
SCBL0036013,Standard Chartered Bank,SCBL0036013,700036014,CHURCH LANE,"6, CHURCH LANE, KOLKATA - 700 001",TEL : 22420998 FAX : 2242-9200,KOLKATA,KOLKATA,WEST BENGAL
SCBL0036014,Standard Chartered Bank,SCBL0036014,700036016,S. SARANI,"21A, SHAKESPEARE SARANI, KOLKATA - 700 017",TEL : 22801809 FAX: 22477333,KOLKATA,KOLKATA,WEST BENGAL
SCBL0036015,Standard Chartered Bank,SCBL0036015,700036010,JODHPUR PARK,"1/425, GARIAHAT ROAD SOUTH, JODHPUR PARK, KOLKATA - 700 019",TEL: 24148718 FAX : 24733038,KOLKATA,KOLKATA,WEST BENGAL
SCBL0036016,Standard Chartered Bank,SCBL0036016,781036002,GUWAHATI,"G N BORDOLOI ROAD, AMBARIFANCY BAZAR, GUWAHATI - 781 001",TEL:0361-2632264 FAX 0361-2543192,GUWAHATI,KAMRUP,ASSAM
SCBL0036017,Standard Chartered Bank,SCBL0036017,800036002,PATNA,"BHAGWATI DWARKA ARCADE, PLOT NO.830P, EXHIBITION ROAD, PATNA - 800 001",TEL: 0612-2223124 FAX : 0612-2223136,PATNA,PATNA,BIHAR
SCBL0036018,Standard Chartered Bank,SCBL0036018,751036002,BHUBANESHWAR,"PLOT NO. 3, BAPUJI NAGAR, JANPATH, BHUBANESHWAR 751 009",TEL:0674-2539485 FAX : 0674-2539481,BHUBANESHWAR,KHURDA,ORISSA
SCBL0036019,Standard Chartered Bank,SCBL0036019,734036002,SILLLGURI,"144, HILL CART ROAD, SILIGURI - 743 001",TEL: 0353-2535991 FAX: 0535-2535990,SILLIGURI,DARJEELING,WEST BENGAL
SCBL0036020,Standard Chartered Bank,SCBL0036020,110036002,NEW DELHI - NARAIN MANZIL BK ROAD,"NARAYAN MANZIL,23 BARAKHAMBA ROAD,NEW DELHI - 110 091.",43518905,NEW DELHI,NEW DELHI,DELHI
SCBL0036021,Standard Chartered Bank,SCBL0036021,110036003,VASANT VIHAR,"VASANT VIHAR- 2 AND 3 BASANT LOK, VASANT VIHAR, NEW DELHI-110 057.",41669256/55,NEW DELHI,NEW DELHI,DELHI
SCBL0036022,Standard Chartered Bank,SCBL0036022,208036002,KANPUR,"KANPUR-16/105 MAHATMA GANDHI ROAD, KANPUR 208 001",0512-2306536,KANPUR,KANPUR NAGAR,UTTAR PRADESH
SCBL0036023,Standard Chartered Bank,SCBL0036023,110036005,NEW DELHI - PREET VIHAR,"PREET VIHAR BRANCH - 30, GRD FLR, ADITYA ARCADE, ADITYA COMPLEX, PREET VIHAR, DELHI - 110 092",22440201,NEW DELHI,NEW DELHI,DELHI
SCBL0036024,Standard Chartered Bank,SCBL0036024,110036004,NOIDA,"NOIDA BRANCH - PLOT NO. K - 3, BRAHM DATT TOWER, GRD AND 1ST FLOOR, SECTOR - 18, NOIDA - 201 301.",0120- 4323759,NOIDA,GAUTAM BODDA NAGAR,UTTAR PRADESH
