ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
PMEC0000001,Prime Co-Operative Bank Ltd,PMEC0000001,395250001,CONTROL CENTRE RTGS DEPT,TAPI VILLA VIJAY NAGAR SOCIETY GATE NO 3 MAJURA GATE SURAT 395001,0261-2463500,SURAT,SURAT,GUJARAT
PMEC0100102,Prime Co-Operative Bank Ltd,PMEC0100102,395250002,MAIN BR,"KAILASHDEEP COMPLEX, OPP. SUB JAIL, RING ROAD, SURAT 395 002",0261-2344949,SURAT,SURAT,GUJARAT
PMEC0100203,Prime Co-Operative Bank Ltd,PMEC0100203,395250003,BHULKA BHAVAN BR,"NANDANVAN COMPLEX, ANAND MAHAL ROAD, ADAJAN, SURAT 395009",0261-2789891,SURAT,SURAT,GUJARAT
PMEC0100304,Prime Co-Operative Bank Ltd,PMEC0100304,395250004,KATARGAM BR,"BABRIK INDUSTRIAL ESTATE, A. K. ROAD, FULPADA, SURAT",0261-2482223,SURAT,SURAT,GUJARAT
PMEC0100405,Prime Co-Operative Bank Ltd,PMEC0100405,395250005,LALGATE BR,"KESHAV CHAMBER,  M G ROAD SURAT",0261-2414836,SURAT,SURAT,GUJARAT
PMEC0100506,Prime Co-Operative Bank Ltd,PMEC0100506,395250006,SARDAR MARKET BR,"NEW SARDAR MARKET, DUMBHAL, SURAT",0261-2351319,SURAT,SURAT,GUJARAT
PMEC0100607,Prime Co-Operative Bank Ltd,PMEC0100607,395250007,BHATAR BR,"N=23 TO 26 ASHIRWAD COMPLEX, OPP UMA BHAVAN , BHATAR ROAD, SURAT",0261-2237242,SURAT,SURAT,GUJARAT
PMEC0100708,Prime Co-Operative Bank Ltd,PMEC0100708,396250061,NAVSARI BR,"DHAN COMPLEX , MADHUMATI, OPP CENTRAL BANK OF INDIA, NAVSARI",02637-232763,NAVSARI,NAVSARI,GUJARAT
PMEC0100809,Prime Co-Operative Bank Ltd,PMEC0100809,392250001,BHARUCH BR,"SHETHNA PLAZA, NR PANCH BATTI, BHARUCH, DIST BHARUCH",02642-222583,BHARUCH,BHARUCH,GUJARAT
PMEC0101010,Prime Co-Operative Bank Ltd,PMEC0101010,395250010,KADODARA BR,"SWAGAT COMPLEX, KADODARA CHAR RASTA, SURAT",02622-272299,KADODARA,SURAT,GUJARAT
