ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
BKDN0110011,Dena Bank,BKDN0110011,380018015,GANDHI ROAD,GANDHI ROAD AHMEDABAD,,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0110020,Dena Bank,BKDN0110020,380018012,DELHI CHAKLA,"STAR HOUSE,DELHI CHAKLA,AHMEDABAD",,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0110068,Dena Bank,BKDN0110068,380018022,MANINAGAR (WEST),"CHAR RASTAMANI NAGAR (W)AHMEDABAD,GUJARAT-380008",,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0110069,Dena Bank,BKDN0110069,380018037,SARASPUR,"PITH BAZAR,SARASPUR,AHMEDABAD 380018 GUJARAT",,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0110097,Dena Bank,BKDN0110097,380018014,ELLIS BRIDGE,"ELLIS BRIDGEPRITAM RAI ROADAHMEDABAD,GUJARAT-380006",,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0110100,Dena Bank,BKDN0110100,380018034,AHEMADABAD (RELIEF ROAD),"OPP.KRISHNA CINEMARELIEF ROADPOST BOX NO.293,AHMEDABAD,GUJARAT-380001",,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0110139,Dena Bank,BKDN0110139,380018004,AHEMADABAD (ASARWA),"ASARVA CHAKLA,AHMEDABAD -380 016",,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0110151,Dena Bank,BKDN0110151,380018028,AHEMADABAD (NAVRANGPURA),"SURYA COMPLEXNEAR SWASTIC CROSS RD.AHMEDABAD,GUJARAT-380009",,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0110177,Dena Bank,BKDN0110177,380018026,NARANPURA,"53,SHALIBHADRA SOCIETY NARANPURA ROAD  AHMEDABAD 382235 GUJARAT",,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0110187,Dena Bank,BKDN0110187,380018036,SARANGPUR,"OPP- S T BUS STAND,THE-DHANDHUKA",,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0110232,Dena Bank,BKDN0110232,380018002,AMRAIWADI,"D.C. CHAMBERS,AMRAIWADIAHMEDABAD,GUJARAT-380026",,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0110328,Dena Bank,BKDN0110328,380018027,NARODA,1-A GHLA NAGAR SOCIETYOPP.AMTS BUSTERMINALSAHMEDABAD 382235 GUJARAT 0250169,,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0110329,Dena Bank,BKDN0110329,380018033,PUSHPAKUNJ,"PUSHPKUNJPUSHPKUNJ SOCIETY,KANKARIA,AHMEDABAD,GUJARAT-380002",,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0110460,Dena Bank,BKDN0110460,380018039,AHEMADABAD (SHAHIBAUG),"SANJAY SOCIETYSHAHIBAUGAHMEDABAD,GUJARAT-380004",,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0110489,Dena Bank,BKDN0110489,380018044,VATVA,"G.I.D.C.ESTATE,OPP.WATER TANK,VATVA,AHMADABAD",,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0110496,Dena Bank,BKDN0110496,380018041,SHARDANAGAR,"85 SHARADANAGAR SOCY.,NEAR VIKAS GRUH,PALDI,AHMEDABAD-7",,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0110548,Dena Bank,BKDN0110548,380018042,ST XAVIERS SCHOOL CORNER,"ST.XAVIER'S SCHOOL CORNER BR.,SUVAS COLONY,AHMEDABAD-14",,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0110549,Dena Bank,BKDN0110549,380018019,LAW COLLEGE,"LAW COLLEGE ROAD BRANCH,AHMEDABAD-390006",,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0110550,Dena Bank,BKDN0110550,380018017,ISANPUR,"NEAR SHESTH KUVAPOST VATVAISANPUR,AHMEDABAD,GUJARAT-382440",,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0110562,Dena Bank,BKDN0110562,380018010,AHMEDABAD (DANI LIMDA),"OPP VISHNU BAG SOCIETY,AHMEDABAD-380028",,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0110570,Dena Bank,BKDN0110570,380018018,KUBERNAGAR,"E-71-72,NEAR RAJAVIR TEMPLE,KUBERNAGAR-382415",,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0110571,Dena Bank,BKDN0110571,380018005,AHEMADABAD (ASHRAM ROAD),"DENA LAXMI BLDG.188-A,ASHRAM ROAD, NAVRANGPURA,AHMEDABAD,GUJARAT-380009",,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0110579,Dena Bank,BKDN0110579,380018030,AHMEDABAD (ODHAV),"GIDC COMPOUND,AHMEDABAD-382415",,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0110590,Dena Bank,BKDN0110590,380018024,MANINAGAR (EAST),"15,ASMITA SOCIETY,MANINAGAR(EAST) BR.,AHMEDABAD-380008",,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0110596,Dena Bank,BKDN0110596,NON-MICR,GOMTIPUR,"NEAR GOMTIPUR DARWAJA,GOMTIPUR,AHMEDABAD 380 021",,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0110621,Dena Bank,BKDN0110621,380018024,MEGHANINAGAR,BLDG.NO.141/5-6-7 GUJARAT HSG. BOARD COLONY AHMEDABAD,,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0110808,Dena Bank,BKDN0110808,380018008,BAPUNAGAR,"ANUP CHAMBERS,G.N.P.BAPUNAGAR AHMEDABAD -380 024",,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0110839,Dena Bank,BKDN0110839,380018029,AHMEDABAD NAVA VADAJ,17 BY A VIRANAGAR SOCIETY NAVA VADAJ AHMEDABAD,,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0110848,Dena Bank,BKDN0110848,380018035,SABARMATI,"JAWAHAR CHOWK,AHMEDABAD,P.O.SABARMATI,380005",,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0110857,Dena Bank,BKDN0110857,380018003,AMBAWADI (NEHRU NAGAR),"ARBUDA APARTMENTSDR. S.RADHAKRISHNAN HALLROAD,AHMEDABAD,GUJARAT-380015",,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0110933,Dena Bank,BKDN0110933,380018031,AHMEDABAD (PRAGATI NAGAR),"36,PRAGATI NAGAR,AHMEDABAD-380013",,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0110943,Dena Bank,BKDN0110943,380018043,VASNA,"N.K.HOUSE,VASNA,AHMADABAD",,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0111104,Dena Bank,BKDN0111104,380018999,ASSET RECOVERY BRANCH -AHMEDAB,"REGIONAL OFFICE, DENA LAXMI BUILDING,ASSET RECOVERY BRANCH -AHMEDAB,380009, GUJARAT",,AHMEDABAD,AHMADABAD,GUJARAT
BKDN0111170,Dena Bank,BKDN0111170,380018060,AHMEDABAD-IFB,"DENA LAXMI BUILDING, 1ST FLOOR, 188-A, ASHRAM ROAD, NAVRANGPURA, AHMEDABAD- 380009",,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0111210,Dena Bank,BKDN0111210,380018062,"SATELLITE, AHMEDABAD","SATELLITE BRANCH,7-10,RATNADEEP COMPLEX, OPP TEJDHARA BUNGLOW,NEAR RAHUL TOWER,ANANDNAGAR ROAD,AHMEDABAD,GUJARAT-380015",,AHMEDABAD,AHMADABAD,GUJARAT
BKDN0111217,Dena Bank,BKDN0111217,380018063,JUHAPARA,"SHOP NO. 1,2,3 FIRST FLOOR SUNRISE APARTMENT,OPP:- VARAKHWALA PARTY PLOT,NEAR VISHAL CIRCLE,JUHAPARA,AHMEDABAD",,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0111218,Dena Bank,BKDN0111218,380018060,RETAIL ASSET BR.(AHMEDABADI),"DENA LAXMI BUILDING 188 - A,ASHRAM ROAD AHMEDABAD",,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0111355,Dena Bank,BKDN0111355,NON-MICR,SANAND,"DENA BANK,  AT & PO IYAVA, TAL DIST AHMEDABAD",,,SANAND,AHMADABAD
BKDN0111356,Dena Bank,BKDN0111356,NON-MICR,AHMEDABAD,"DENA BANK,  AT & PO CHEKHALA TAL DIST AHMEDABAD",,,AHMEDABAD,AHMADABAD
BKDN0111357,Dena Bank,BKDN0111357,NON-MICR,BARWALA,"DENA BANK, AT & PO KHAS,TAL BARWALA,DIST. AHMEDABAD, PIN 382255",,,BARWALA,AHMADABAD
BKDN0111358,Dena Bank,BKDN0111358,NON-MICR,RANPUR,"DENA BANK,  AT & PO MOTI VAVDI TAL DIST AHMEDABAD",,,RANPUR,AHMADABAD
BKDN0111359,Dena Bank,BKDN0111359,NON-MICR,AHMEDABAD,"DENA BANK. AT & PO HARANIYAV, TAL DASKORI,DIST. AHMEDABAD, PIN-382435",,,AHMEDABAD,AHMADABAD
BKDN0111360,Dena Bank,BKDN0111360,,VANSAVA,"DENA BANK,VANSAVA,TAL VIRAMGAM,DIST AHMEDABAD,GUJARAT-382150",,9925457645;VANSAV@DENABANK.CO.IN,VIRAMGAM,AHMADABAD
BKDN0120041,Dena Bank,BKDN0120041,NON-MICR,VIRAMGAM,"VITHALBHAI PATEL RD,VIRAMGAM,AHMEDABAD,GUJARAT",,VIRAMGAM,AHMADABAD,GUJARAT
BKDN0120158,Dena Bank,BKDN0120158,NON-MICR,BARWALA,"MEGHANI CHOWK,BARWALA (GHELASHAH),BARWALA,GUJARAT-382450",,BARWALA,AHMADABAD,GUJARAT
BKDN0120338,Dena Bank,BKDN0120338,380018056,JETALPUR,"NEAR GRAM PANCHAYAT OFFICE,JETALPUR, TAL. DASKROI, AHMEDABAD",,JETALPUR,AHMEDABAD,GUJARAT
BKDN0120356,Dena Bank,BKDN0120356,NON-MICR,RAMPURA (B),"RAMPURA STN.,BHANKODA,AHMEDABAD,GUJARAT",,RAMPURA,AHMADABAD,GUJARAT
BKDN0120357,Dena Bank,BKDN0120357,NON-MICR,CHALODA,"ADHIBHAG, TAL. DHOLKA,AHMEDABAD,GUJARAT",,CHALODA,AHMADABAD,GUJARAT
BKDN0120368,Dena Bank,BKDN0120368,NON-MICR,BAREJADI,BAREJADI (NANDEJ)  AHMEDABAD 382425 GUJARAT,,BAREJADI,AHMEDABAD,GUJARAT
BKDN0120388,Dena Bank,BKDN0120388,NON MICR,DHANDHUKA,"STATION ROAD,AHMADABAD,GUJARAT,",,DHANDHUKA,AHMADABAD,GUJARAT
BKDN0120389,Dena Bank,BKDN0120389,380018061,DHOLKA,"DHOLKA BAZAR,AHMADABAD,GUJARAT,",,DHOLKA,AHMADABAD,GUJARAT
BKDN0120391,Dena Bank,BKDN0120391,380018038,AHMEDABAD (SARKHEJ),"SARKHEJ BAZAR,AHMEDABAD-382210",,AHMEDABAD,AHMEDABAD,GUJARAT
BKDN0120394,Dena Bank,BKDN0120394,380018055,SANAND,OPP. ST BUS STAND SANAND AHMEDABAD,,SANAND,AHMEDABAD,GUJARAT
BKDN0120400,Dena Bank,BKDN0120400,NON MICR,DHOLERA,"TAL.DHANDHUKA DHOLERA MAIN BAZAR DHOLER,GUJARAT",,DHOLERA,AHMADABAD,GUJARAT
BKDN0120401,Dena Bank,BKDN0120401,NON MICR,DETROJ,"DETROJ.TAL DETROJ BAZAR DETROJ, GUJARAT",,DETROJ,AHMADABAD,GUJARAT
BKDN0120403,Dena Bank,BKDN0120403,380018057,DEHGAM,"DEHGAM,VANTAWAD,GANDHINAGAR382305",,DEHGAM,AHMEDABAD,GUJARAT
BKDN0120428,Dena Bank,BKDN0120428,NON-MICR,KATOSAN ROAD,"MAIN BAZAR.,KAATOSAN RD.AHMEDABAD-382145,GUJARAT",,DETROJ,AHMADABAD,GUJARAT
BKDN0120665,Dena Bank,BKDN0120665,NON-MICR,KASINDRA,"TAL. DASKROI,DIST. AHMEDABAD,GUJARAT",,KASINDRA,AHMADABAD,GUJARAT
BKDN0120686,Dena Bank,BKDN0120686,380018045,VEJALPUR,"20, TULSIVAN SOCY.VEJALPURAHMEDABAD,GUJARAT-380051",,VEJALPUR,AHMEDABAD,GUJARAT
BKDN0120698,Dena Bank,BKDN0120698,NON-MICR,DEVKARANNA MUVADA,"TEHSIL DEHGAON,AT & PO.DEVKARAN_NA_MUVADA-382308,GUJARAT",,DEVKARAN NA MUVADA,AHMADABAD,GUJARAT
BKDN0120737,Dena Bank,BKDN0120737,NON-MICR,MODASAR,"MODASAR,SANAND TEHSIL,AT&POST MODASAR,AHMEDABAD,GUJARAT",,MODASAR,AHMADABAD,GUJARAT
BKDN0120872,Dena Bank,BKDN0120872,NON-MICR,SARANGPUR (HANUMAN),"SARANGPUR (HANUMAN),OPP BAPS SWAMINARAYAN,LATHIDAD RD,TALUKA BARWALA,AHMEDABAD-382451",,SARANGPUR(HANUMAN),AHMADABAD,GUJARAT
BKDN0120904,Dena Bank,BKDN0120904,NON-MICR,BHAYALA,"TAL. DHOLKA,AHMEDABAD,GUJARAT",,BHAYLA,AHMADABAD,GUJARAT
BKDN0120991,Dena Bank,BKDN0120991,380018049,BOPAL,"BOPAL PO.THALTEITEH.DASCROI,GUJARAT-380054",,BOPAL,AHMEDABAD,GUJARAT
BKDN0130203,Dena Bank,BKDN0130203,NON-MICR,MODASA,"OPP NAGAR PANCHAYAT OFFICE,MODASA,SABAR KANTHA -383315",,MODASA,SABARKANTHA,GUJARAT
BKDN0130268,Dena Bank,BKDN0130268,NON-MICR,MALPUR,"SATI PIPLI,TAL MALPUR,GUJARAT",,MALPUR,SABAR KANTHA,GUJARAT
BKDN0130269,Dena Bank,BKDN0130269,NON MICR,HARSOL,"HARSOL, TAL-TALOD NR RAMJI MANDIR BAZAR HARSOL, GUJARAT",,HARSOL,SABAR KANTHA,GUJARAT
BKDN0130280,Dena Bank,BKDN0130280,NON-MICR,MEGHRAJ,"BHAYLA COMPLEX AT PO MEGHRAJ UNDHVA RD,TAL MEGHRAJ DIST SABARKANTHA",,MEGHRAJ,SABAR KANTHA,GUJARAT
BKDN0130286,Dena Bank,BKDN0130286,NON-MICR,BHILODA,"JANSERA SANGH BLDG,BHILODA,SABARKANTHA -383245,GUJRAT",,BHILODA,SABARKANTHA,GUJARAT
BKDN0130287,Dena Bank,BKDN0130287,NON-MICR,TINTOI,"TINTOI,GUJARAT",,TINTOI,SABAR KANTHA,GUJARAT
BKDN0130299,Dena Bank,BKDN0130299,NON MICR,VIJAYNAGAR,"VIJAYNAGAR,DIST. SABARKANTHA,GUJARAT,",,VIJAYNAGAR,SABAR KANTHA,GUJARAT
