ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
LAVB0000101,The Lakshmi Vilas Bank,LAVB0000101,NON MICR,CHENNAI ZO,"189, IST FLOOR, AARTHI CHAMBERS, ANNA SALAI, CHENNAI 600 006 TAMILNADU",044 - 42085253,CHENNAI,CHENNAI,TAMIL NADU
LAVB0000102,The Lakshmi Vilas Bank,LAVB0000102,NON-MICR,ACCOUNTS DEPT,"ADMINISTRATIVE OFFICE, NO:2, SALEM MAIN ROAD, KATHAPARAI, KARUR 639006"," 04324 -220051-60 EXTN: 402,426",KARUR,KARUR,TAMIL NADU
LAVB0000103,The Lakshmi Vilas Bank,LAVB0000103,NON-MICR,ADONI,12/510 MUNICIPAL  MAIN ROAD  P.B.NO.17ADONI - 518301KARNOOL DT.     A. P.,08512 - 252427,ADONI,KURNOOL,ANDHRA PRADESH
LAVB0000104,The Lakshmi Vilas Bank,LAVB0000104,NON-MICR,AMBUR,"NO.87,  BROAD BAZAARP. B.NO.35       AMBUR - 635802        VELLORE DT. TAMIL NADU",04174 - 242126,AMBUR,VELLORE,TAMIL NADU
LAVB0000105,The Lakshmi Vilas Bank,LAVB0000105,NON-MICR,ANBIL," 2/237, MAIN ROAD MANGAMMALPURAM, ANBIL - 621 702, TRICHY DT., ",ANBIL@LVBANK.IN                    ANBIL_BM@LVBANK.IN,LALGUDI,TIRUCHIRAPALLI,TAMIL NADU
LAVB0000106,The Lakshmi Vilas Bank,LAVB0000106,NON-MICR,ARAKANDANALLUR,"138,  KAMARAJ ROAD   ARAKANDANALLUR - 605 752 VILLUPURAM DT. TAMIL NADU",04153 - 224244,ARAKANDANALLUR,VILLUPURAM,TAMIL NADU
LAVB0000107,The Lakshmi Vilas Bank,LAVB0000107,NON-MICR,ARANTANGI,"61, TALUK OFFICE ROAD, ARANTANGI- 614 616 PUDUKKOTTAI DT., TAMIL NADU",04371 - 220571,ARANTANGI,PUDUKKOTTAI,TAMIL NADU
LAVB0000108,The Lakshmi Vilas Bank,LAVB0000108,NON-MICR,ARIYALUR,"17 D, VILANGARA STREETP.B.NO. 1    ARIYALUR - 621 704   PERAMBALUR DT.,TAMIL NADU",04329 - 222040,ARIYALUR,VILLUPURAM,TAMIL NADU
LAVB0000109,The Lakshmi Vilas Bank,LAVB0000109,NON-MICR,ARNI,"M.C. COMPLEX THATCHUR ROAD     P.B.NO. 20 ARNI - 632 301 VELLORE DT.,     TAMIL NADU",04173 - 226018,ARNI,TIRUVANNAMALAI,TAMIL NADU
LAVB0000110,The Lakshmi Vilas Bank,LAVB0000110,NON-MICR,ATTUR,"339- L       FIRST FLOOR   RANIPET, P.B.NO. 19   CUDDALORE,  MAIN ROAD   ATTUR - 636 102 SALEM           DT., TAMIL NADU",04282 - 240731,ATTUR,SALEM,TAMIL NADU
LAVB0000111,The Lakshmi Vilas Bank,LAVB0000111,638056012,AVALPOONDURAI,"47-A, FIRST FLOOR  EASWARAN KOIL STREET P.B.NO. 20  AVALPOONDURAI - 638 115 ERODE DT., TAMIL NADU",0424 - 2331260,AVALPOONDURAI,ERODE,TAMIL NADU
LAVB0000112,The Lakshmi Vilas Bank,LAVB0000112,NON-MICR,ALATHUR,R.S.NO. 143/5 B 1MAIN ROAD ALATHUR-614901   THANJAVUR DT. TAMIL NADU,04373 - 226011,ALATHUR,THANJAVUR,TAMIL NADU
LAVB0000113,The Lakshmi Vilas Bank,LAVB0000113,NON-MICR,AMBILIKKAI,"4/295, DHARAPURAM ROAD AMBILIKKAI - 624 612   DINDIGUL DT.,   TAMIL NADU",04553 - 249010,AMBILIKKAI,DINDIGUL,TAMIL NADU
