ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
TGMB0000001,Tumkur Grain Merchants Cooperative Bank Ltd,TGMB0000001,572574000,HEAD OFFICE,"B.H. ROAD, TUMKUR -572103    ","KIRAN KUMAR C ( System Admin) -9686550016,0816-4021102",TUMKUR,TUMKUR,Karnataka
TGMB0000002,Tumkur Grain Merchants Cooperative Bank Ltd,TGMB0000002,572574006,J C ROAD BRANCH,"J.C.ROAD, TUMKUR -572101    ","USHA DEVI D H  - 9902258271,0816-4021106                                                            ",TUMKUR,TUMKUR,Karnataka
TGMB0000003,Tumkur Grain Merchants Cooperative Bank Ltd,TGMB0000003,572574002,S S PURAM BRANCH,"B.H. ROAD, TUMKUR -572103    ","GAYATHRI G V   - 9902258272,0816-4021104                                               ",TUMKUR,TUMKUR,Karnataka
TGMB0000004,Tumkur Grain Merchants Cooperative Bank Ltd,TGMB0000004,572574007,R N BRANCH,"SIT MAIN ROAD,TUMKUR -572103    ","PRABHAVATHI D S  - 9902258273,0816-4021105                                                               ",TUMKUR,TUMKUR,Karnataka
TGMB0000005,Tumkur Grain Merchants Cooperative Bank Ltd,TGMB0000005,572574005,SDN BRANCH,"SIRA ROAD, OPP. SBM,TUMKUR -572103    ","MANJULA S R  - 9902258274,0816-2275090                                                   ",TUMKUR,TUMKUR,Karnataka
TGMB0000006,Tumkur Grain Merchants Cooperative Bank Ltd,TGMB0000006,572574202,TIPTUR BRANCH,"MAKAN ROAD, KAMADHENU BUILDING,TIPTUR -572201    ","KALPANA  - 9902258275,08134-250423                                                                       ",TIPTUR,TUMKUR,Karnataka
TGMB0000007,Tumkur Grain Merchants Cooperative Bank Ltd,TGMB0000007,572574172,SIRA BRANCH,"MANJUSHRI COMPLEX, DR.B.R.AMBEDKAR ROAD,SIRA -572137    ","SHYLAJA H D -9902258276,08135-276072                                                                    ",SIRA,TUMKUR,Karnataka
TGMB0000008,Tumkur Grain Merchants Cooperative Bank Ltd,TGMB0000008,572574003,APMC BRANCH,"1ST CROSS, APMC YARD,TUMKUR -572103    ","SUJATHA S - 9902258277,0816-2283155                                                                ",TUMKUR,TUMKUR,Karnataka
TGMB0000009,Tumkur Grain Merchants Cooperative Bank Ltd,TGMB0000009,560574002,RAJAJINAGAR BRANCH,"2ND CROSS, ESI ROAD, 4TH BLOCK, RAJAJINAGAR,BENGALURU -560010    ","BHARATHI M G -9902258278,080-23506278                                                                   ",BENGALURU,BENGALURU,Karnataka
TGMB0000010,Tumkur Grain Merchants Cooperative Bank Ltd,TGMB0000010,570574002,DEVARAJ URS ROAD BRANCH,"#140, DEVARAJ URS ROAD, DEVRAJ MOHALLA,MYSORE -570001    ","PRASHANTH T C -9902258282,0821-2448728                                                                ",MYSORE,MYSORE,Karnataka
TGMB0000011,Tumkur Grain Merchants Cooperative Bank Ltd,TGMB0000011,560574003,BASAVESHWAR NAGAR BRANCH,"#43, 1ST MAIN, 3RD BLOCK, 3RD STAGE, BASAVESHWARANAGAR,BENGALURU -560079    ","VIDYASHREE M R  - 9902258281,080-42060746                                                                ",BENGALURU,BENGALURU,Karnataka
TGMB0000012,Tumkur Grain Merchants Cooperative Bank Ltd,TGMB0000012,560574004,JAYA NAGAR BRANCH,"#232/19, PAVITHRA SOUTH AVENUE, 9TH MAIN, 3RD BLOCK, JAYANAGAR,BENGALURU -560011    ","ANNAPURNAMMA T R -9902258280,080-40914165                                                              ",BENGALURU,BENGALURU,Karnataka
TGMB0000013,Tumkur Grain Merchants Cooperative Bank Ltd,TGMB0000013,560574005,INDIRANAGAR BRANCH,"#421/N, KRISHNA TEMPLE ROAD, 1ST STAGE, INDIRANAGAR,BENGALURU -560038    ","KANAKA REDDY  -9686550013,080-41269969                                                              ",BENGALURU,BENGALURU,Karnataka
TGMB0000014,Tumkur Grain Merchants Cooperative Bank Ltd,TGMB0000014,560574006,R T NAGAR BRANCH,"#544, 3RD CROSS, 3RD MAIN, 2ND BLOCK, R.T. NAGAR,BENGALURU -560032    ","ANITHA T P -9686550015,080-40948548                                                                 ",BENGALURU,BENGALURU,Karnataka
TGMB0000015,Tumkur Grain Merchants Cooperative Bank Ltd,TGMB0000015,577574502,CHITRADURGA BRANCH,"SWANTHAL CENTRE, B.D. ROAD,CHITRADURGA -577501    ","PADMARAJAIAH B -7760979171,0819-4224426                                                                ",CHITRADURGA,CHITRADURGA,Karnataka
TGMB0000016,Tumkur Grain Merchants Cooperative Bank Ltd,TGMB0000016,570574003,KUVEMPUNAGAR MYSORE BRANCH,"MUDRA ARCHADE, MIG-27, KHB COLONY, NRUPATHUNGA ROAD, KUVEMPU NAGAR,MYSORE  -570023    ","RAMANAYAK K R - 7760979172,0821-4190600                                                              ",MYSORE,MYSORE,Karnataka
TGMB0000017,Tumkur Grain Merchants Cooperative Bank Ltd,TGMB0000017,573574302,HASSAN BRANCH,"#805 & 806, K G TOWERS B M ROAD,HASSAN -573201   ","SHASHIKUMAR G - 7760979173,0817-2235455                                                                   ",HASSAN,HASSAN,Karnataka
TGMB0000018,Tumkur Grain Merchants Cooperative Bank Ltd,TGMB0000018,560574007,H S R LAYOUT BRANCH,"NO.671, 7TH SECTOR, 9TH MAIN, HSR LAYOUT  BENGALURU -560102    ","ANAND P- 7760979174,080-25722467                                                                         ",BENGALURU,BENGALURU,Karnataka
TGMB0000019,Tumkur Grain Merchants Cooperative Bank Ltd,TGMB0000019,560574008,MARATHAHALLI BRANCH,"NO. 17, KRISHNA GRAND, OUTER RING ROAD, MARATHAHALLI,BENGALURU -560037    ","LAKSHMINARASIMHA B R - 7760979175,080-42090666",BENGALURU,BENGALURU,Karnataka
