ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
KAIJ0000001,Kallappanna Awade Ich Janata S Bank,KAIJ0000001,,HEAD OFFICE,"WARD NO 12, HOUSE NO 1, MAIN ROAD, JANATA BANK BHAVAN, P B NO 64, ICHALKARANJI 416115",,0230 2433505/8,ICHALKARANJI,KOLHAPUR
KAIJ0000002,Kallappanna Awade Ich Janata S Bank,KAIJ0000002,416386002,BHENDE GALLI,"227,C WARD, BHENDE GALLI, KOLHAPUR 416002",,0231 2541668,KOLHAPUR,KOLHAPUR
KAIJ0000003,Kallappanna Awade Ich Janata S Bank,KAIJ0000003,416386501,SHIROL,"DATTANAGAR, NEAR PETROL PUMP, GAT NO 107 SHIROL 416103",,02322 236350,SHIROL,KOLHAPUR
KAIJ0000004,Kallappanna Awade Ich Janata S Bank,KAIJ0000004,416386153,JAYSINPUR,"MAIN ROAD, JAYSINPUR 416101",,02322 225408,JAYSINPUR,KOLHAPUR
KAIJ0000005,Kallappanna Awade Ich Janata S Bank,KAIJ0000005,416386502,PETH VADGAON,"BEHIND WARANA BAZAR, CHOUGULE COMPOUND, PETH VADGAON 416112",,0230 2471037,PETH VADGAON,KOLHAPUR
KAIJ0000006,Kallappanna Awade Ich Janata S Bank,KAIJ0000006,416386004,GANDHINAGAR,"418/1, B DAS BUILDING, MAIN ROAD,  GANDHINAGAR 416119",,0231 2610082,GANDHINAGAR,KOLHAPUR
KAIJ0000007,Kallappanna Awade Ich Janata S Bank,KAIJ0000007,416386003,SHAHUPURI,"596/1, E WARD, STATION ROAD, NEAR,B T COLLEGE, SHAHUPURI KOLHAPUR 416002",,0231 2659503,KOLHAPUR,KOLHAPUR
KAIJ0000008,Kallappanna Awade Ich Janata S Bank,KAIJ0000008,416386201,MAIN BRANCH,"WARD NO 12, HOUSE NO 1, MAIN ROAD, JANATA BANK BHAVAN, P B NO 64, ICHALKARANJI 416115",,0230 2433505/8,ICHALKARANJI,KOLHAPUR
KAIJ0000009,Kallappanna Awade Ich Janata S Bank,KAIJ0000009,416386203,INDUSTRIAL ESTATE,"WARD NO 1, H NO 291, BLOCK NO 75, NEAR SHAHU PUTALA, IND ESTATE, ICHALKARANJI 416115",,0230 2436150,ICHALKARANJI,KOLHAPUR
KAIJ0000010,Kallappanna Awade Ich Janata S Bank,KAIJ0000010,400386002,KALBADEVI ROAD,"239, GARODIA CHAMBERS, KALBADEVI ROAD, MUMBAI 400002",,022 22408942,MUMBAI,MUMBAI
KAIJ0000011,Kallappanna Awade Ich Janata S Bank,KAIJ0000011,411174260,LAXMI ROAD,"DIGMANOR CHAMBERS, 1ST FLOOR, LAXMI AND BAJIRAO ROAD CORNER, NEAR VISHRAMBHAG WADA PUNE 411030",,020 24457874,PUNE,PUNE
KAIJ0000012,Kallappanna Awade Ich Janata S Bank,KAIJ0000012,416386503,HUPARI,"MAHAVEERNAGAR, INGORLE BUILDING, HUPARI 416203",,0230 2450266,HUPARI,KOLHAPUR
KAIJ0000013,Kallappanna Awade Ich Janata S Bank,KAIJ0000013,416386506,GARGOTI,"DESAI BUILDING, GARGOTI 416209",,02324 220278,GARGOTI,KOLHAPUR
KAIJ0000014,Kallappanna Awade Ich Janata S Bank,KAIJ0000014,416386476,GADHINGLAJ,"C S NO 2286,2287,2288 GADHINGLAJ KADGAON ROAD GADHINGLAJ 416502",,02327 223045,GADHINGLAJ,KOLHAPUR
KAIJ0000015,Kallappanna Awade Ich Janata S Bank,KAIJ0000015,416386504,AJRA,"DATTARAJ BUILDING, MAIN ROAD, AJARA 416505",,02323 246283,AJRA,KOLHAPUR
KAIJ0000016,Kallappanna Awade Ich Janata S Bank,KAIJ0000016,415386352,KARAD,"MUNDHEKAR BUILDING, MAIN ROAD, SHANIWAR PETH, KARAD 415110",,02164 223162,KARAD,SATARA
KAIJ0000017,Kallappanna Awade Ich Janata S Bank,KAIJ0000017,416386152,MARKET YARD,"PLOT NO 94/B, OPP CHAMBER OF COMMERCE BUILDING, VASANT MARKET YARD, SANGLI 416416",,0233 2670560,SANGLI,SAGLI
KAIJ0000018,Kallappanna Awade Ich Janata S Bank,KAIJ0000018,416386505,SULKUD,"C/O DR MALGONDA PATIL, MAIN ROAD, SULKUD 416216",,02325 231022,SULKUD,KOLHAPUR
KAIJ0000019,Kallappanna Awade Ich Janata S Bank,KAIJ0000019,416386202,GAON BHAG,"WARD NO 4, H NO 28, ZENDA CHOWK, IJARE APARTMENT, ICHALKARANJI 416115",,0230 2420545,ICHALKARANJI,KOLHAPUR
KAIJ0000020,Kallappanna Awade Ich Janata S Bank,KAIJ0000020,400386003,MULUND,"SWAPNIL, 5, SWAMI VIVEKANAND CHOWK, J NEHRU ROAD, MULUND, MUMBAI 400080",,022 25621129,MUMBAI,MUMBAI
KAIJ0000021,Kallappanna Awade Ich Janata S Bank,KAIJ0000021,413386002,SOLAPUR,"CHATI GALLI, CHADCHANKAR MARKET, 409 WEST MAGALWAR PETH, SOLAPUR 413002",,0217 2625704,SOLAPUR,SALAPUR
KAIJ0000022,Kallappanna Awade Ich Janata S Bank,KAIJ0000022,416386151,GANAPATI PETH,"H NO 741, OPP SINDHI MARKET, PATEL CHOWK, GANAPATI PETH, SANGLI 416416",,0233 2322237,SANGLI,SANGLI
KAIJ0000023,Kallappanna Awade Ich Janata S Bank,KAIJ0000023,411174363,"GULTEKADI, MARKET YARD","OPP AGRICULTURE MARKETING COMMITTEE, CHATRAPATI SHIVAJI MARKET YARD, GULTEKADI, PUNE 411037 ",,020 24271598,PUNE,PUNE
KAIJ0000024,Kallappanna Awade Ich Janata S Bank,KAIJ0000024,416386204,JAWAHANAGAR,"W NO 18/177, NEAR OLD OCTROI NAKA, STATION ROAD, JAWAHARNAGAR, ICHALKARANJI 416115",,0230 2440044,ICHALKARANJI,KOLHAPUR
KAIJ0000025,Kallappanna Awade Ich Janata S Bank,KAIJ0000025,422386002,NASHIK,"NEW RAJIV GANDHI BHAVAN, SHARANPUR ROAD, OLD GANGAPUR NAKA, NASHIK 422002",,0253 2580902,NASHIK,NASHIK
KAIJ0000026,Kallappanna Awade Ich Janata S Bank,KAIJ0000026,411174400,KOTHRUD,"9/88 P AND 85, GURUKRUPA, ALKAPURI SOCIETY, VANAJ CORNER, POUD ROAD, KOTHRUD, PUNE 411029",,020 25386958,PUNE,PUNE
KAIJ0000027,Kallappanna Awade Ich Janata S Bank,KAIJ0000027,431386003,AURANGABAD,"C S NO 14830, PLOT NO 8, PAWANDEEP , 1ST FLOOR, KUSHALNAGAR, JALNA ROAD, AURANGABAD 431001",,0240 2340300,AURANGABAD,AURANGABAD
KAIJ0000028,Kallappanna Awade Ich Janata S Bank,KAIJ0000028,416386507,LAXMI AUDYOGIK VASAHAT,"LAXMI AUDYOGIK VASAHAT, HATKANANGALE 416109",,0230 2366206,HATKANANGALE,KOLHAPUR
KAIJ0000029,Kallappanna Awade Ich Janata S Bank,KAIJ0000029,413386052,LATUR,"KAKUSHETH UKKA MARG, OPP SHAHU COLLEGE, CHANDRANAGAR LATUR 413512",,02382 251505,LATUR,LATUR
KAIJ0000030,Kallappanna Awade Ich Janata S Bank,KAIJ0000030,416386005,KAGAL,"PLOT NO A/232,/1, 5 STAR MIDC, KAGAL HATKANANGALE 416236",,0231 2305009,KAGAL,KOLHAPUR
KAIJ0000031,Kallappanna Awade Ich Janata S Bank,KAIJ0000031,416386205,SHAHAPUR,"W NO 23, H NO 65/1/2, KHANJIRE INDUSTRIAL ESTATE, SHAHAPUR ICHALKARANJI 416121",,0230 2436300,ICHALKARANJI,KOLHAPUR
KAIJ0000032,Kallappanna Awade Ich Janata S Bank,KAIJ0000032,431386052,JALNA,"GALA NO 102 103, B R JINDAL SUPER MARKET, M G ROAD, JALNA 431203",,02482 242002,JALNA,JALNA
KAIJ0000033,Kallappanna Awade Ich Janata S Bank,KAIJ0000033,414386002,AHMADNAGAR,"KEDARE ARCED, OPP SOMANI HOSPITAL, NAGAR MANMAD ROAD, SAVEDI, AHAMADNAGAR 414001",,0241 2411609,AHMADNAGAR,AHMADNAGAR
KAIJ0000034,Kallappanna Awade Ich Janata S Bank,KAIJ0000034,400386004,THANE,"OPP THANE MUNICIPAL CORPORATION, DR ALMEIDA ROAD, CHANDANWADI, PUNCHPAKHADI, THANE WEST 400602",,022 25449002,THANE,THANE
KAIJ0000035,Kallappanna Awade Ich Janata S Bank,KAIJ0000035,580386002,HUBLI,"CTS WARD NO 1, SULLAD HEIGHTS, 1ST FLOOR, GANESH PETH CROSS, NEAR CBT, AZAD ROAD, HUBLI 580020",,0836 2243471,HUBLI,HUBLI
KAIJ0000036,Kallappanna Awade Ich Janata S Bank,KAIJ0000036,580386003,NAVNAGAR,"RAMPUR BUILDING, 1ST FLOOR, BASWESWAR NAGAR, NAVNAGAR, HUBLI 580025",,0836 2322780,HUBLI,HUBLI
KAIJ0NEFTHO,Kallappanna Awade Ich Janata S Bank,KAIJ0NEFTHO,,HEAD OFFICE,"WARD NO 12, HOUSE NO 1, MAIN ROAD, JANATA BANK BHAVAN, P B NO 64, ICHALKARANJI 416115",0230 2433505/8,ICHALKARANJI,KOLHAPUR,MAHARASHTRA
KAIJ0000037,Kallappanna Awade Ich Janata S Bank,KAIJ0000037,416386006,RAJARAMPURI,"S N 1857, E WARD, 6TH LANE RAJARAMPURI, KOLHAPUR - 416008",0231 2524436/536,KOLHAPUR,KOLHAPUR,MAHARASHTRA
KAIJ0000038,Kallappanna Awade Ich Janata S Bank,KAIJ0000038,411386004,HADAPSAR,"C S N 221/1/12, 'RAVI DARSHAN', PUNE - SOLAPUR NATIONAL HIGHWAY, HADAPSAR, PUNE - 411028","020-26990305, 020-26990306, 9850086664",PUNE,PUNE,MAHARASHTRA
KAIJ0000039,Kallappanna Awade Ich Janata S Bank,KAIJ0000039,411386005,BHOSARI,"K B G CLASSIC, C WING, S NO 690/1A/1/1/1, PUNE - NASHIK ROAD, BHOSARI, PUNE - 411039",9850096664,PUNE,PUNE,MAHARASHTRA
