ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
MCBL0960028,Mahanagar Cooperative Bank Ltd,MCBL0960028,400096028,BADLAPUR,"OFFICE NO 1 & 2, TIRUPATI KUNJ APARMENTS, GR. FLOOR, BEHIND VAISHALI CINEMA, BADLAPUR {WEST} DIST. THANE",022 24710821,THANE,THANE,MAHARASHTRA
MCBL0960029,Mahanagar Cooperative Bank Ltd,MCBL0960029,400096029,URAN,"SHOP NO. 14 TO 19, GROUND FLOOR, AUDHYA SAHAKARI GRIHANIRMAN SANSTHA, SURVEY NO. 79A, HISSA NO. 1/B, CHANGEGAON, TALUKA URAN, DIST. RAIGAD.",022 24710821,URAN,RAIGAD,MAHARASHTRA
MCBL0960031,Mahanagar Cooperative Bank Ltd,MCBL0960031,400096031,"THANE, NARALIPADA","SHOP NO. 2, GR. FLOOR, SANKALP HIGHT BUILDING, MUMBAI NASIK HIGHWAY, OPP JUPITER HOSPITAL, NARALI PADA, RUNWAL NAGAR, THANE.",022 24710821,THANE,THANE,MAHARASHTRA
MCBL0960063,Mahanagar Cooperative Bank Ltd,MCBL0960063,NON MICR,SHIRDI,"CTS NO. 905, SURVEY NO. 5/7, MUNCIPAL HOUSE NO. 1238/1, BHAGCHAND APARTMENTS, SHIRDI, TALUKA. RAHURI, DIST. AHMEDNAGAR.",022 24710821,SHIRDI,AHMADNAGAR,MAHARASHTRA
MCBL0960064,Mahanagar Cooperative Bank Ltd,MCBL0960064,411174450,BHOSARI,"SHELAR COMPLEX, RANJAN BAKERY, JAI MAHARASHTRA CHOWK, PUNE NASIK HIGHWAY, BHOSARI, PUNE.",022 24710821,PUNE,PUNE,MAHARASHTRA
MCBL0960065,Mahanagar Cooperative Bank Ltd,MCBL0960065,411174451,TALEGAON DABHADE,"SHOP NO. 6, 7, 8, A, GR. FLOOR, SARAS PLAZA APARTMENT, SAMSAN NAGAR CHS LTD, PLOT NO. 9A, TALEGAON CHAKAN HIGHWAY , TALEGAON DABHADE, DIST. PUNE.",022 24710821,TALEGAON DABHADE,PUNE,MAHARASHTRA
MCBL0960066,Mahanagar Cooperative Bank Ltd,MCBL0960066,401096001,BOISAR,"SHOP NO 1,2,3,4 OPP. BOISAR RAILWAY STATION, BOISAR PALGHAR MAIN ROAD, BOISAR (WEST) DIST. THANE",022 24710821,BOISAR,THANE,MAHARASHTRA
MCBL0960002,Mahanagar Cooperative Bank Ltd,MCBL0960002,400096002,CARNAC BUNDER,"NAVRATAN BUILDING, 59, D'MELLO ROAD, CARNAC BUNDER, MUMBAI-400009",,MUMBAI,GREATER MUMBAI,MAHARASHTRA
MCBL0960003,Mahanagar Cooperative Bank Ltd,MCBL0960003,400096003,FORT,"UNIT NO.1 &2, GROUND FLOOR, S.P.CENTRE BUILDING, 68/70, NAGINDAS MASTER ROAD, FORT, MUMBAI-400023.",,MUMBAI,GREATER MUMBAI,MAHARASHTRA
MCBL0960004,Mahanagar Cooperative Bank Ltd,MCBL0960004,400096004,GHATKOPAR,"GANESH BAUG CO-OP.HSG.SOCIETY, R.B.KADAM MARG, BHATWADI, GHATKOPAR, MUMBAI-400084",,MUMBAI,GREATER MUMBAI,MAHARASHTRA
MCBL0960005,Mahanagar Cooperative Bank Ltd,MCBL0960005,400096005,CHEMBUR,"82-C, RAJASHRI BUILDING, N.G.ACHARYA MARG, CHEMBUR GOVANDI ROAD, MUMBAI-400071",,MUMBAI,GREATER MUMBAI,MAHARASHTRA
