ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
IBKL0000001,IDBI Ltd,IBKL0000001,452259002,INDORE,"ALANKAR CHAMBERS,RATLAM KOTHI , A.B.ROAD,",,INDORE,INDORE,MADHYA PRADESH
IBKL0000002,IDBI Ltd,IBKL0000002,500259002,BASHEER BAGH,MAHAVIR HOUSEBASHEERBAGH SQUARE,,HYDERABAD,HYDERABAD URBAN,ANDHRA PRADESH
IBKL0000003,IDBI Ltd,IBKL0000003,160259001,CHANDIGARH,"SCO 55 - 56 - 57, MADHYA MARGSECTOR 8",,CHANDIGARH,CHANDIGARH,CHANDIGARH
IBKL0000004,IDBI Ltd,IBKL0000004,400259002,NARIMAN POINT,"MITTAL TOWER, 'C'  WING,GR.FLOOR,NARIMAN POINT,",,MUMBAI,GREATER MUMBAI,MAHARASHTRA
IBKL0000005,IDBI Ltd,IBKL0000005,600259002,GREAMS ROAD,"P.M.TOWERS37, GREAMS ROAD",,CHENNAI,CHENNAI,TAMIL NADU
IBKL0000006,IDBI Ltd,IBKL0000006,641259002,COIMABATORE,"1078, VISCOSE TOWERS,GROUND FLOOR, AVINASHI ROAD,",,COIMBATORE,COIMBOTORE,TAMIL NADU
IBKL0000007,IDBI Ltd,IBKL0000007,411259001,F. C. ROAD,DYNANESHWAR PADUKA CHOWKFERGUSSON COLLEGE ROAD,,PUNE,PUNE,MAHARASHTRA
IBKL0000008,IDBI Ltd,IBKL0000008,560259002,MISSION ROAD,"IDBI HOUSE,58, MISSION ROAD,",,BANGALORE,BANGALORE URBAN,KARNATAKA
IBKL0000009,IDBI Ltd,IBKL0000009,380259002,C G ROAD,"IDBI COMPLEX, LAL BUNGLOW,OFF C.G. ROAD,",,AHMEDABAD,AHMEDABAD,GUJARAT
IBKL0000010,IDBI Ltd,IBKL0000010,110259002,SIRI FORT,"1/6,  SIRI FORT INSTITUTIONAL AREAKHEL GAON MARG",,DELHI,NEW DELHI,DELHI
IBKL0000011,IDBI Ltd,IBKL0000011,110259001,K G MARG,"SURYA KIRAN BUILDING , GROUND FLOOR19 K.G.MARG",,DELHI,NEW DELHI,DELHI
IBKL0000012,IDBI Ltd,IBKL0000012,700259002,PARK STREET,"SIDDHA POINT, GROUND FLOOR,101, PARK STREET,",,KOLKATA,KOLKATA,WEST BENGAL
IBKL0000013,IDBI Ltd,IBKL0000013,302259002,JAIPUR,"D-24,DURLABH NIWASPRITHVIRAJ ROAD,C-SCHEME",,JAIPUR,JAIPUR,RAJASTHAN
IBKL0000014,IDBI Ltd,IBKL0000014,400259003,KHAR,"DHARMI NIWAS , PLOT N0.77R.K.MISSION MARG , KHAR",,MUMBAI,GREATER MUMBAI,MAHARASHTRA
IBKL0000015,IDBI Ltd,IBKL0000015,226259001,LUCKNOW,"DHAN COMPLEX15, ASHOKA MARG",,LUCKNOW,LUCKNOW,UTTAR PRADESH
IBKL0000016,IDBI Ltd,IBKL0000016,160259002,PANCHKULA,"S.C.O.65 , SECTOR 11",,PANCHKULA,PANCHKULA,HARYANA
IBKL0000017,IDBI Ltd,IBKL0000017,831259002,JAMSHEDPUR,"SHANTINIKETAN, SAKCHI BOULEVARD ROADBISTUPUR",,JAMSHEDPUR,PURBI SINGHBHUM,JHARKHAND
