ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
RSCB0000001,The Rajasthan State Cooperative Bank Ltd,RSCB0000001,,HEAD OFFICE,"DC-1, OPP. NEHRU BALODYAN, TONK ROAD,JAIPUR - 302015",0141-2744815,JAIPUR,JAIPUR,RAJASTHAN
RSCB0000002,The Rajasthan State Cooperative Bank Ltd,RSCB0000002,,UDAIPUR REGIONAL OFFICE,"SECTOR 11, 73-74, HIRAN MAGRI, OPP. INDIAN OIL DEPOT, UDAIPUR - 313 001",0294-2583266,UDAIPUR,UDAIPUR,RAJASTHAN
RSCB0000003,The Rajasthan State Cooperative Bank Ltd,RSCB0000003,,C-SCHEME,"J.D.A COMPLEX 
AHINSA CIRCLE, C-SCHEME, 
JAIPUR – 302001",0141-2368305,JAIPUR,JAIPUR,RAJASTHAN
RSCB0000004,The Rajasthan State Cooperative Bank Ltd,RSCB0000004,,NEHRU BAZAAR,"NEW GATE, NEHRU BAZAAR, JAIPUR - 302003",0141-2315536,JAIPUR,JAIPUR,RAJASTHAN
RSCB0000005,The Rajasthan State Cooperative Bank Ltd,RSCB0000005,,KUMS,"DC-1, OPP. NEHRU BALODYAN, TONK ROAD,JAIPUR - 302015",0141-2742437,JAIPUR,JAIPUR,RAJASTHAN
RSCB0000006,The Rajasthan State Cooperative Bank Ltd,RSCB0000006,,BARKAT NAGAR,"145,  LANE NO. 6, NEAR SHARMA KIRANA STORE, BARKAT NAGAR,
TONK PHATAK, 
JAIPUR – 302015",0141-2590651,JAIPUR,JAIPUR,RAJASTHAN
RSCB0000007,The Rajasthan State Cooperative Bank Ltd,RSCB0000007,,JAWAHAR NAGAR,"COMMECIAL COMPLEX - 212, GOLE MARKET, NEAR MAMAKI HOTEL, JAWAHAR NAGAR,
JAIPUR - 302004",0141-2651715,JAIPUR,JAIPUR,RAJASTHAN
RSCB0000008,The Rajasthan State Cooperative Bank Ltd,RSCB0000008,,NEHRU SHAHKAR BHAWAN,"NEHRU SHAHKAR BHAWAN, BHAWANI SINGH ROAD
JAIPUR – 302 001",0141-2740705,JAIPUR,JAIPUR,RAJASTHAN
RSCB0000009,The Rajasthan State Cooperative Bank Ltd,RSCB0000009,,MALVIYA NAGAR,"A-87, SHIVANAND MARG,
NEAR KAILGIRI EYE HOSPITAL, 
MALVIYA NAGAR, 
JAIPUR - 302017",0141-2759567,JAIPUR,JAIPUR,RAJASTHAN
RSCB0000010,The Rajasthan State Cooperative Bank Ltd,RSCB0000010,,MANSAROVAR,"22/32/01, SAWARN PATH, MANSAROVAR
JAIPUR - 302020",0141-2392456,JAIPUR,JAIPUR,RAJASTHAN
RSCB0000011,The Rajasthan State Cooperative Bank Ltd,RSCB0000011,,VIDHYADHAR NAGAR,"7/95, SECTOR - 7, VIDHYADHAR NAGAR,  
JAIPUR – 302023",0141-2336870,JAIPUR,JAIPUR,RAJASTHAN
RSCB0000012,The Rajasthan State Cooperative Bank Ltd,RSCB0000012,,BIKANER REGIONAL OFFICE,"39,PUNCHSHATI CIRCLE
SADURLAGANJ, 
BIKANER – 334 002",0151-2202926,BIKANER,BIKANER,RAJASTHAN
RSCB0000013,The Rajasthan State Cooperative Bank Ltd,RSCB0000013,,KOTA REGIONAL OFFICE,"PRATHAM BHAWAN, NAVJOYTI ROAD,
CHAVANI CROSS ROAD, 
KOTA - 324 007",0744-2363405,KOTA,KOTA,RAJASTHAN
RSCB0000014,The Rajasthan State Cooperative Bank Ltd,RSCB0000014,,JODHPUR REGIONAL OFFICE,"RAJIV GANDHI SHAHKAR BHAWAN COMPOUND
NEAR RAILWAY STATION 
JODHPUR – 342 001",0291-2635863,JODHPUR,JODHPUR,RAJASTHAN
RSCB0000015,The Rajasthan State Cooperative Bank Ltd,RSCB0000015,,PRATAP NAGAR,"68/4 MAIN HALDI GHATI ROAD, PRATAP NAGAR, JAIPUR – 302033",0141- 2790239,JAIPUR,JAIPUR,RAJASTHAN
RSCB0000016,The Rajasthan State Cooperative Bank Ltd,RSCB0000016,,JAGATPURA,"D-23, ANAND VIHAR, RAILWAY COLONY, JAIPUR – 302025",0141- 2750887,JAIPUR,JAIPUR,RAJASTHAN
RSCB0000017,The Rajasthan State Cooperative Bank Ltd,RSCB0000017,,SIKAR ROAD,"SHOP NO. 32,33 OPP. GORAS BHANDAR
KEDIA PALACE ROAD, SIKAR ROAD
JAIPUR - 302013",0141- 2330988,JAIPUR,JAIPUR,RAJASTHAN
RSCB00000SC,The Rajasthan State Cooperative Bank Ltd,RSCB00000SC,,HEAD OFFICE,"DC-1, OPP. NEHRU BALODYAN, TONK ROAD,JAIPUR - 302015",,JAIPUR,JAIPUR,RAJASTHAN
