ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
SDCB0000002,The Surat District Co Operative Bank Ltd,SDCB0000002,,BARDOLI CITY BRANCH,"SARDAR CHOWK, TAL-BARDOLI, DIST.-SURAT-394160",02622-220030,BARDOLI,SURAT,GUJARAT
SDCB0000003,The Surat District Co Operative Bank Ltd,SDCB0000003,,MANDVI BRANCH,"MAIN ROAD, TAL-MANDVI, SURAT-394340",02623-221038,MANDVI,SURAT,GUJARAT
SDCB0000004,The Surat District Co Operative Bank Ltd,SDCB0000004,,MADHI BRANCH,"BAZAR FALIA, TAL-BARDOLI, SURAT-394340",02622-242050,MADHI,SURAT,GUJARAT
SDCB0000005,The Surat District Co Operative Bank Ltd,SDCB0000005,395244024,OLPAD BRANCH,"MAIN ROAD, (MARKET), TAL-OLPAD, SURAT-394540",02621-222039,OLPAD,SURAT,GUJARAT
SDCB0000006,The Surat District Co Operative Bank Ltd,SDCB0000006,,VYARA BRANCH,"SURAT BAZAR, TAL-VYARA, TAPI-394650",02626-220047,VYARA,TAPI,GUJARAT
SDCB0000007,The Surat District Co Operative Bank Ltd,SDCB0000007,,KOSAMBA BRANCH,"NAVA BAZAR, TAL-MANGROL, SURAT-694120",02629-231254,KOSAMBA,SURAT,GUJARAT
SDCB0000008,The Surat District Co Operative Bank Ltd,SDCB0000008,,SONGADH BRANCH,"JUNAGAM, TAL-SONGADH, TAPI -394670",02624-222047,SONGADH,TAPI,GUJARAT
SDCB0000009,The Surat District Co Operative Bank Ltd,SDCB0000009,,MAHUVA BRANCH,"PARSHI WAD, TAL-MAHUVA, SURAT-394250",02625-255724,MAHUVA,SURAT,GUJARAT
SDCB0000010,The Surat District Co Operative Bank Ltd,SDCB0000010,,NIZAR BRANCH,"NEAR AGRICULTURE PRODUCT MARKET, TAL-NIZAR, TAPI - 394370",02628-244227,NIZAR,TAPI,GUJARAT
SDCB0000011,The Surat District Co Operative Bank Ltd,SDCB0000011,395244028,KATHOR BRANCH,"KANBIWAD, TAL-KAMREJ, SURAT-394602",02621-256229,KATHOR,SURAT,GUJARAT
SDCB0000012,The Surat District Co Operative Bank Ltd,SDCB0000012,,BARDOLI STATION BRANCH,"STATION ROAD, TAL-BARDOLI, SURAT-395003",02622-225143,BARDOLI,SURAT,GUJARAT
SDCB0000013,The Surat District Co Operative Bank Ltd,SDCB0000013,395244013,SURAT STATION BRANCH,"NEAR RU-BHAVAN GHABANI HOSPITAL, TAL-CHORYASHI, SURAT-395003",0261-2427853,SURAT,SURAT,GUJARAT
SDCB0000014,The Surat District Co Operative Bank Ltd,SDCB0000014,,VALOD BRANCH,"PARAGVAD BUS STOP, TAL-VALOD, TAPI - 394640",02625-222039,VALOD,TAPI,GUJARAT
SDCB0000015,The Surat District Co Operative Bank Ltd,SDCB0000015,,UCHHAL BRANCH,"MAIN BAZAR, TAL-UCHHAL, TAPI - 394375",02628-231101,UCHHAL,TAPI,GUJARAT
SDCB0000016,The Surat District Co Operative Bank Ltd,SDCB0000016,395244020,CHALTHAN BRANCH,"CHALTHAN SUGAR FACTORY COMPOUND, TAL-PALSANA, SURAT-394305",02622-281080,CHALTHAN,SURAT,GUJARAT
SDCB0000017,The Surat District Co Operative Bank Ltd,SDCB0000017,,MANGROL BRANCH,"STATION ROAD, TAL-MANGROL, SURAT-394410",02629-220253,MANGROL,SURAT,GUJARAT
SDCB0000018,The Surat District Co Operative Bank Ltd,SDCB0000018,,KADOD BRANCH,"ZANDA BAZAR, TAL-BARDOLI, SURAT,394335",02621-238393,KADOD,SURAT,GUJARAT
SDCB0000019,The Surat District Co Operative Bank Ltd,SDCB0000019,395244025,KIM BRANCH,"JIN COMPOUND, TAL-OLPAD, SURAT-394110",02621-238393,KIM,SURAT,GUJARAT
SDCB0000020,The Surat District Co Operative Bank Ltd,SDCB0000020,,ANAVAL BARNCH,"MAIN BAZAR, TAL-MAHUVA, SURAT-396510",02625-252221,ANAVAL,SURAT,GUJARAT
SDCB0000021,The Surat District Co Operative Bank Ltd,SDCB0000021,395244004,SARDAR MARKET BRANCH,"GOLDEN POINT PLAZA, RING ROAD, TAL-CHORYSHI, SURAT-395003",0261-2439039,SURAT,SURAT,GUJARAT
SDCB0000022,The Surat District Co Operative Bank Ltd,SDCB0000022,,KARCHELIYA BRANCH,"BAZAR, TAL-MAHUVA, SURAT-394240",02625-256828,KARCHELIYA,SURAT,GUJARAT
SDCB0000023,The Surat District Co Operative Bank Ltd,SDCB0000023,395244023,SAYAN BRANCH,"SHANTI COMPLEX, TAL-OLPAD, SURAT-394130",02621-242134,SAYAN,SURAT,GUJARAT
SDCB0000024,The Surat District Co Operative Bank Ltd,SDCB0000024,395244005,CHOWK BAZAR BRANCH,"KANJIBHAI DESAI BHAVAN, TAL-CHORYASI, SURAT-395003",0261-2599070,SURAT,SURAT,GUJARAT
SDCB0000025,The Surat District Co Operative Bank Ltd,SDCB0000025,,BUHARI BRANCH,"TALAV FALIYA, TAL-VALOD, TAPI-394630",02625-244251,BUHARI,TAPI,GUJARAT
SDCB0000026,The Surat District Co Operative Bank Ltd,SDCB0000026,395244006,SAGRAMPURA BRANCH,"2/3856, HALDIYA SHERI, TAL-CHORYASI, SURAT-395002",0261-2330598,SURAT,SURAT,GUJARAT
SDCB0000027,The Surat District Co Operative Bank Ltd,SDCB0000027,,VARAD BRANCH,"TAL-BARDOLI, SURAT-394355",02622-255339,RAYAM,SURAT,GUJARAT
SDCB0000028,The Surat District Co Operative Bank Ltd,SDCB0000028,,DOLVAN CHAR RASTA BRANCH,"TAL-VYARA, TAPI -394635",02626-251221,DOLVAN,TAPI,GUJARAT
SDCB0000029,The Surat District Co Operative Bank Ltd,SDCB0000029,395244027,KAMREJ CHAR RASTA BRANCH,"KAMREJ KH.V.SANGH, TAL-KAMREJ, SURAT-394185",02621-252085,KAMREJ,SURAT,GUJARAT
SDCB0000030,The Surat District Co Operative Bank Ltd,SDCB0000030,395244007,RANDER BRANCH,"RANDER V.V.BHULABHAI HALL, PANCH HATADI, TAL-CHORYASI, SURAT-395005",0261-2764374,SURAT,SURAT,GUJARAT
SDCB0000031,The Surat District Co Operative Bank Ltd,SDCB0000031,,KUKARMUNDA BRANCH,"TAL-NIZAR, TAPI - 394380",02628-223130,KUKARMUNDA,TAPI,GUJARAT
SDCB0000032,The Surat District Co Operative Bank Ltd,SDCB0000032,,GANGADHARA BRANCH,"TAL-PALSANA, SURAT-394310",02622-263224,GANGADHARA,SURAT,GUJARAT
SDCB0000033,The Surat District Co Operative Bank Ltd,SDCB0000033,395244008,NANPURA BRANCH,"11/12, MANMANDIR APT. TIMALIYA WAD, TAL-CHORYASI, SURAT-395001",0261-2470409,SURAT,SURAT,GUJARAT
SDCB0000034,The Surat District Co Operative Bank Ltd,SDCB0000034,395244009,KATARGAM BRANCH,"SURBHI COMPLEX, MAIN ROAD, TAL-CHORYASI, SURAT-395004",0261-2482268,SURAT,SURAT,GUJARAT
SDCB0000035,The Surat District Co Operative Bank Ltd,SDCB0000035,,BAMANIYA BRANCH,"MAHUWA SUGAR FACORY TAL-MAHUVA,SURAT-394246",02625-256849,BAMANIYA,SURAT,GUJARAT
SDCB0000036,The Surat District Co Operative Bank Ltd,SDCB0000036,395244010,PATEL NAGAR BRANCH,"SUMUL DAIRY COMPOUND,SUMUL DAIRY ROAD, TAL-CHORYASI, SURAT-395004",0261-2530859,SURAT,SURAT,GUJARAT
SDCB0000037,The Surat District Co Operative Bank Ltd,SDCB0000037,395244013,NAVYUG BRANCH,"NEAR NAVYUG COLLEGE, RANDER ROAD, SURAT-395009",0261-2784303,SURAT,SURAT,GUJARAT
SDCB0000038,The Surat District Co Operative Bank Ltd,SDCB0000038,395244011,HARIPURA BRANCH,"GHEE KANTA ROAD, TAL-CHORAYSI, SURAT-395003",0261-2423472,SURAT,SURAT,GUJARAT
SDCB0000039,The Surat District Co Operative Bank Ltd,SDCB0000039,395244012,BHATAR BRANCH,"NR.CHAITANIY APT.BHATAR ROAD, TAL-CHORYASI, SURAT-395001",0261-2241108,SURAT,SURAT,GUJARAT
SDCB0000040,The Surat District Co Operative Bank Ltd,SDCB0000040,395244018,AMROLI BRANCH,"AMROLI V.V MANDLI TAL-CHORYASI, SURAT-394107",0261-2499835,SURAT,SURAT,GUJARAT
SDCB0000041,The Surat District Co Operative Bank Ltd,SDCB0000041,395244014,GHODDOD BRANCH,"MAZDA APT.TAL-CHORYASI, SURAT-395001",0261-2653477,SURAT,SURAT,GUJARAT
SDCB0000042,The Surat District Co Operative Bank Ltd,SDCB0000042,,PALSANA BRANCH,"STATION CHALTHAN, TAL-PALSANA, SURAT-394315",02622-264243,PALSANA,SURAT,GUJARAT
SDCB0000044,The Surat District Co Operative Bank Ltd,SDCB0000044,395244027,PALGAM BRANCH,"TAL-CHORYASI, SURAT-391045",0261-2840380,SURAT,SURAT,GUJARAT
SDCB0000046,The Surat District Co Operative Bank Ltd,SDCB0000046,395244016,PIPLOD BRANCH,"INDRALOK APT., OPP.LAKEVIEW HOTEL DUMAS ROAD, TAL-CHORYASI , SURAT-395007",0261-2227328,SURAT,SURAT,GUJARAT
SDCB0000047,The Surat District Co Operative Bank Ltd,SDCB0000047,,BAJIPURA BRANCH,"TAL-VALOD, TAPI-394690",02625-233253,BAJIPURA,TAPI,GUJARAT
SDCB0000048,The Surat District Co Operative Bank Ltd,SDCB0000048,,MORTHANA BRANCH,"TAL-KAMREJ, SURAT-394325",02621-247148,MORTHANA,SURAT,GUJARAT
SDCB0000049,The Surat District Co Operative Bank Ltd,SDCB0000049,,VALVADA BRANCH,"TAL-MAHUVA, SURAT-394248",02625-251249,VALVADA,SURAT,GUJARAT
