ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
IOBA0002494,Indian Overseas Bank,IOBA0002494,NON MICR,KANKI,KANKI P O UTTAR DINAJPUR DIST WEST BENGAL,,KANKI,UTTAR DINAJPUR,WEST BENGAL
IOBA0002499,Indian Overseas Bank,IOBA0002499,NON MICR,PADUBIDRI,"A.NO 1-168(1) TO 168(3) GROUND FLOOR HOTEL SAI INTERNATIONAL BUILDING NH 66, PADUBIDRI",,UDUPI,UDIPI,KARNATAKA
IOBA0002500,Indian Overseas Bank,IOBA0002500,NON MICR,SRINGERI,"A NO:82/87, BHARATHI STREET SHRINGERI ",,SRINGERI,CHIKMAGALUR,KARNATAKA
IOBA0002501,Indian Overseas Bank,IOBA0002501,NON MICR,MUNNUR,"HASAN COMPLEX,KUTHAR MUNNAR MANGALORE KARNATAKA PIN 575017    ",,MANGALORE,DAKSHIN KANNAD,KARNATAKA
IOBA0002502,Indian Overseas Bank,IOBA0002502,NON MICR,VIKAS NAGAR,"6/53,DELHI YAMUNOTRI ROAD,MAIN BAZAAR,VIKAS NAGAR, DIST: DEHRADUN - 248198 ",,VIKAS NAGAR,DEHRA DUN,UTTARANCHAL
IOBA0002503,Indian Overseas Bank,IOBA0002503,NON MICR,BHANIAWALA,"ASHIRWAD BHAVAN,DURGA CHOWK,DEHRADUN RISHIKESH ROAD, UTTRAKHAND - 248140",,RISHIKESH,DEHRA DUN,UTTARANCHAL
IOBA0002504,Indian Overseas Bank,IOBA0002504,NON MICR,NAMBIYAR,"318,MAIN ROAD,NAMBIYAR,TN- 638458 ",,NAMBIYUR,ERODE,TAMIL NADU
IOBA0002505,Indian Overseas Bank,IOBA0002505,NON MICR,ARASUR,"5/156,A,NAMBIYUR ROAD,ARASUR POST,SATHY,TN-638454  ",,KASIPALAIYAM,ERODE,TAMIL NADU
IOBA0002506,Indian Overseas Bank,IOBA0002506,NON MICR,DAMAN," SHOP 7 & 8 ANURADHA COMPLEX AIRPORT ROAD,MASHAL CHOWK DAMAN PIN 396210  ",,DAMAN,DAMAN,DAMAN & DIU
IOBA0002507,Indian Overseas Bank,IOBA0002507,NON MICR,VYARA,"GROUND FLOOR, ADARSH GUEST HOUSE BUILDING , STATION ROAD, VYARA 394650 DIST TAPI, GUJARAT  ",,VYARA,SURAT,GUJARAT
IOBA0002508,Indian Overseas Bank,IOBA0002508,NON MICR,NARRAH MAKURGRAM,MAKURGRAM VILLAGE NARRAH POST BANKURA DIST WEST BENGAL,,BANKURA,BANKURA,WEST BENGAL
    IOBA0002492 ,Indian Overseas Bank,    IOBA0002492 ,NON MICR,MEDAK         ,"1-3-78,1ST FLO.,SRI KODANDA RAMALAYAM ST., MEDAK, AP 502110  ",,MEDAK,MEDAK,ANDHRA PRADESH
    IOBA0002496 ,Indian Overseas Bank,    IOBA0002496 ,NON MICR,TANDA URMUR   ,"TEHSIL ROAD,OPP GOVT.SR.SEC.SCHOOL,TANDA URMUR, DIST: HOSHIARPUR  ",,URMAR TANDA,HOSHIARPUR,PUNJAB
   IOBA000 2491 ,Indian Overseas Bank,   IOBA000 2491 ,NON MICR,ALAMKANIPET   ,"4-75/7,ALAMKHANIPET,NEKKONDA MANDAL,WARRANGAL DIST. AP 506112 ",,KESAMUDRAM,WARANGAL,ANDHRA PRADESH
   IOBA0002490,Indian Overseas Bank,   IOBA0002490,NON MICR,MALAPARAMBA   ,"SREE SOUPARNIKA BLDG.,33/6685-B,MALAPARAMBA,KOZHIKODE,KERALA-673009 ",,CALICUT,KOZHIKODE,KERALA
   IOBA0002509 ,Indian Overseas Bank,   IOBA0002509 ,NON MICR,JARUR - MIAPUR,JARUR-MIAPUR  -MURSHIDABAD,,JIAGANJ-AZIMGANJ,MURSHIDABAD,WEST BENGAL
   IOBA0002510,Indian Overseas Bank,   IOBA0002510,NON MICR,BARKOLA-SATKUI,"O T ROAD, SATKUI, PACHIM MEDNIPUR DIST, WEST BENGAL ,PIN – 721305",,KHARAGPUR,MEDINIPUR,WEST BENGAL
   IOBA0002511,Indian Overseas Bank,   IOBA0002511,NON MICR,PATTI,"H NO.1,WARD NO.2,CIVIL LINES,PATTI TOWN, DIST:PRATAPGARH, U.P.230135   ",,PRATAPGARH,PRATAPGARH,UTTAR PRADESH
   IOBA0002512,Indian Overseas Bank,   IOBA0002512,NON MICR,MAHONA,"N ISHRAT BEG H NO.533 SHEIKH TOLA ITAUNIJA KURSI ROAD, MAHONA,LUCKNOW ",,ITAUNJA,LUCKNOW,UTTAR PRADESH
   IOBA0002513,Indian Overseas Bank,   IOBA0002513,NON MICR,CALANGUTE,"SURVEY NO 198/1 SHOR NO.4,7,8 GROUND FLOOR,SOUZA XAVIER BUILDING , UMAT AWADDO,CALANGUTE,BARDEZ, DIST NORTH GOA,GOA PIN 403516",,CALANGUTE,NORTH GOA,GOA
   IOBA0002514,Indian Overseas Bank,   IOBA0002514,NON MICR,VERLA CANCA,"SHOP NO.1,2 & 3,GROUND FLOOR,TRIMURTI BHAVAN,MAPUCA-CALANGUTE ROAD,CANC A PARRA POST OFFICE,VERLA CANCA PANCHAYAT,BARDEZ,DIST.NOR ",,SAWANTWADI,SINDHUDURG,MAHARASHTRA
   IOBA0002515 ,Indian Overseas Bank,   IOBA0002515 ,NON MICR,NALLAJERLA    ,"DOOR NO.2-22,AKRG COLLEGE CAMPUS,TADEPALLEGUDEM NALLAJERLA  ",,NALLAJERLA,WEST GODAVARI,ANDHRA PRADESH
   IOBA0002516,Indian Overseas Bank,   IOBA0002516,NON MICR,GOSAINGANJ,"LALA MAHADEV PRASAD VERMA GIRLS PG COLLEGE, PLOT NO.28,SARDARPUR KARORA  ,GOSAINGANJ, U.P.227125 ",,GOSAINGANJ,LUCKNOW,UTTAR PRADESH
   IOBA0002517,Indian Overseas Bank,   IOBA0002517,NON MICR,ITAUNJA," PLOT NO.215,WARD NO.7, NAGAR PANCHAYAT ITAUNJA.P. 226205",,ITAUNJA,LUCKNOW,UTTAR PRADESH
   IOBA0002518,Indian Overseas Bank,   IOBA0002518,NON MICR,BAJPE,"NO.102(1),MAIN ROAD,NEW LIGHT COMPLEX,GR.FLOOR,BAJPE,KARNATAKA 574142",,BAJPE,DAKSHIN KANNAD,KARNATAKA
    IOBA0002493 ,Indian Overseas Bank,    IOBA0002493 ,NON MICR,BHIMARAM      ,"1-317/2,1-317/3,GR.FL.,SRINAGAR COLONY-4, BHIMARAM VILLAGE,HASANPARTHY MANDAL,WARANGAL, AP 506015 ",,BHEEMARAM,WARANGAL,ANDHRA PRADESH
IOBA0000002,Indian Overseas Bank,IOBA0000002,,ADAYAR,"12 SARDAR PATEL ROAD  
CHENNAI  
PIN : 600020 
",,CHENNAI,CHENNAI,TAMIL NADU
IOBA0000003,Indian Overseas Bank,IOBA0000003,380020005,KALUPURCIRCLE.AHMEDABAD.,"MUNICIPAL CORPN BUILDI  
KALUPUR CIRCLE, RAILWAYPURA  
AHMEDABAD  
PIN : 380002 
",,AHMEDABAD,AHMEDABAD,GUJARAT
IOBA0000004,Indian Overseas Bank,IOBA0000004,688020001,ALLEPPEY,"V.S.V BUILDINGS  
C .C. N. B ROAD  
ALLEPPEY  
PIN : 688011 
",,ALAPPUZHA,ALAPUZZHA,KERALA
IOBA0000005,Indian Overseas Bank,IOBA0000005,600020015,AMINJIKARAI,"PACHAYAPPA'S TRUST BOARD BLDG.,HARRIGTON ROAD, AMINJIKARAI,CHENNAI-600030",,CHENNAI,CHENNAI,TAMIL NADU
