ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
CBIN0010020,Central Bank of India,CBIN0010020,NON-MICR,"SRI RADHA KRISHNA GOENKA COLLEGE, SITAMARHI","SRI RADHA KRISHNA GOENKA COLLEGE, SITAMARH,BIHARI",SITAMARHI,,,BIHAR
CBIN0010030,Central Bank of India,CBIN0010030,NON-MICR,"M.S.COLLEGE, MOTIHARI","M.S. COLLEGE, MOTIHARI-845401",PURBI CHAMPARAN,,,BIHAR
CBIN0010031,Central Bank of India,CBIN0010031,NON-MICR,"DUCAN HOSPITAL, RAXAUL","DUCCAN HOSPITAL, RAXAUL-845305",PURBI CHAMPARAN,,,BIHAR
CBIN0010053,Central Bank of India,CBIN0010053,NON-MICR,"J.M.D.P.L MAHILA COLLEGE, MADHUBANI","J.M.D.P.L.MAHILA COLLEGE, BATA CHOWK, EAST ROAD, MADHUBANI, DIST- MADHUBANI,  BIHAR",MADHUBANI,,,BIHAR
CBIN0010102,Central Bank of India,CBIN0010102,700016003,METRO CENTRAL RAILWAY,"53, CENTRAL AVENUE, KOLKATA -700012",KOLKATA,,,WEST BENGAL
CBIN0010120,Central Bank of India,CBIN0010120,713016201,"DURGAPUR CHEMICALS LTD., DURGAPUR","DCL COMPLEX, DURGAPUR CHEMICALS LTD., DURGAPUR - 713215",BARDDHAMAN,,,WEST BENGAL
CBIN0010126,Central Bank of India,CBIN0010126,NON-MICR,"DR. GRAHAMS HOME SCHOOL, KALIMPONG","DR.GRAHAM'S HOME SCHOOL,KALIMPONG, DIST-DARJEELING, WEST BENGAL-734301",DARJILING,,,WEST BENGAL
CBIN0010656,Central Bank of India,CBIN0010656,NON-MICR,MAFCO LTD.PUNE,"MAFCO LTD.PUNE,GOKHALE NAGAR, DIST- PUNE, MAHARASHTRA-411016",PUNE,,,MAHARASHTRA
CBIN0010663,Central Bank of India,CBIN0010663,411016005,SINHAGAD TECHNICAL EDUCATION SOCIETY,"SINHGAD COLLEGE TECHNICAL INSTITUTE EXTENSION COUNTER, CENTRAL BANK OF INDIA, WADGAON BUDRUK, PUNE-411041",PUNE,,,MAHARASHTRA
CBIN0011102,Central Bank of India,CBIN0011102,NON MICR,GAD CENTRAL OFFICE,"14 TH FLOOR, CHANDERMUKHI BUILDING, NARIMAN POINT, MUMBAI",022-22612008,,GREATER BOMBAY,MUMBAI
