ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
 ALLA0211956       ,Allahabad Bank, ALLA0211956       ,500010009," IFB, HYDERABAD"," IFB BRANCH,6-3-850/3, SRINIVAS PLAZA, NEAR SEESH MAHAL, AMEERPET,HYDERABAD-500016,ANDHRA PRADESH","SHRI. ABDUL BARI, MANAGER,SHRI.  S. SRIDHAR MANAGER,SMT. V. L. LALITA KUMAR, MANAGER,040-23412156,040-23412874,HYDIFB@HYD.ALLAHABADBANK.CO.IN
",HYDERABAD,HYDERABAD URBAN,ANDHRA PRADESH
 ALLA0211975,Allahabad Bank, ALLA0211975,400010029,"VASHI BRANCH, MUMBAI"," SECTOR 17, ARENJA ARCHADE, VASHI"," MR J ONKAR, SR MGR PH:27894498, 27894758,MR R K SINGH, MANAGER,MRS A B NALAWADE, MANAGER,MUMVASHI@ALLAHABADBANK.CO.IN",MUMBAI,GREATER MUMBAI,MAHARASHTRA
ALLA0210001,Allahabad Bank,ALLA0210001,781010005,GUWAHATI MAIN BRANCH,"H. B. ROAD, MACHOWA, OPP. OF ASTC BUS STAND MACHKHOWA, GUWAHATI","MR. JAYANTA PRAKASH MAZUMDAR, SR. MGR,JITEN SHARMA, MANAGER. E-MAIL:GUWEDP@ALLAHABADBANK.CO.IN",GUWAHATI,KAMRUP,ASSAM
ALLA0210002,Allahabad Bank,ALLA0210002,NON-MICR,PATNA UNIVERSITY,"PATNA UNIVERSITY.GANESH ROAD,DIST-PATNA","MR. SAMER SAHA(CHIEF MGR), MADAM PRASAD SRIVASTAVA(SR. MGR)",PATNA,PATNA,BIHAR
ALLA0210003,Allahabad Bank,ALLA0210003,800010002,PATNA MAIN,"BUDH MARG,DIST-PATNA,PIN-800001",MR. SRIHARSA SAHOO (CHIEF MANAGER),PATNA,PATNA,BIHAR
ALLA0210004,Allahabad Bank,ALLA0210004,NON-MICR,HILSA,SHAHA MARKET HILSA DIST. NALANDA BIHAR - 801 302,"RAJENDRA PASWAN, A N VERMA,06111-252223",HILSA,NALANDA,BIHAR
ALLA0210005,Allahabad Bank,ALLA0210005,842010005,MUZAFFARPUR,"SARAIYAGANJ, MUZAFFARPUR PIN-842001",0621 2225057,MUZAFFARPUR,MUZAFFARPUR,BIHAR
ALLA0210006,Allahabad Bank,ALLA0210006,NON-MICR,HAJIPUR (MUZAFFARPUR),VAISHALI 844 101,"R S KATHYAR, NEELAV KUMAR,06224-260589,260401 ",MUZAFFARPUR,MUZAFFARPUR,BIHAR
ALLA0210007,Allahabad Bank,ALLA0210007,NON-MICR,MARHOWRAH,VILL & P.O. MARHOWRAH DIST. SARAN - 841 418 BIHAR,"BRAJ BIHARI MAHATO,P P YADAV,06159-231254",MARHAURA,SARAN,BIHAR
ALLA0210008,Allahabad Bank,ALLA0210008,802010002,BUXAR,"NAYA CHOWK BUXAR DIST. BUXAR,PIN -802101 DIST- BUXAR BIHAR 802101","ATANU SARKAR, SUNIL KUMAR,01683-222005 ",BUXAR,BUXAR,BIHAR
ALLA0210009,Allahabad Bank,ALLA0210009,NON-MICR,JAMALPUR,MUNGER ROAD JAMALPUR DIST. MUNGER - BIHAR 811214,"V AGARWAL,06344-243120",JAMALPUR,MUNGER,BIHAR
ALLA0210010,Allahabad Bank,ALLA0210010,NON-MICR,BHAGALPUR,"CHANDRALOK MARKET, GHANTAGHAR DISTT. BHAGALPUR BIHAR 812001","H SINGH,0641-2420223",BHAGALPUR,BHAGALPUR,BIHAR
ALLA0210011,Allahabad Bank,ALLA0210011,NON-MICR,BHAGALPUR UNIVERSITY,BHAGALPUR UNIVERSITY CAMPUS P.O. T.N.B. COLLEGE BHAGALPUR - 812 007 BHAGALPUR - 812 007 BHAGALPUR BIHAR 812007,0641-2620746,PATNA,PATNA,BIHAR
ALLA0210012,Allahabad Bank,ALLA0210012,814010607,MADHUPUR,"P.O-MADHUPUR,DIST-DEOGHAR","NILESH KUMAR, HARSH WARDHAN, 9934347979",MADHUPUR,DEOGHAR,JHARKHAND
ALLA0210013,Allahabad Bank,ALLA0210013,814010103,JASIDIH,P.O.JASIDIH DIST:DEOGHAR,"SURESH MISHRA (BM) 8102806084,RUPAK KESHRI(OFF)-9905739824",JASIDIH,DEOGHAR,JHARKHAND
ALLA0210014,Allahabad Bank,ALLA0210014,NON-MICR,DHANBAD,"CHAUDA MANSION,69,RAJENDRA MARKET,BANK MORE, KATRAS ROAD,DIST DHANBAD-826001",0326-2303458,DHANBAD,DHANBAD,JHARKHAND
ALLA0210015,Allahabad Bank,ALLA0210015,826010504,GOMOH,"PURNA BAZAR,GOMOH, DIST-BOKARO, JHARKAHAND","A.K.PRABHAT 0326-2472514, ASISH BARAN DEV",GOMOH,BOKARO,JHARKHAND
ALLA0210016,Allahabad Bank,ALLA0210016,NON-MICR,KATRASGARH,HANUMAN MANSION DIST-DHANBAD   JHARKHAND 828113,"RAVI SINGH,0326-2372294",DHANBAD,DHANBAD,JHARKHAND
ALLA0210017,Allahabad Bank,ALLA0210017,NON-MICR,KUMARDHUBI,"TALDANGA, P.O-SARISAPAHARI KUMARDHUBI, BLOCK-NIRSA DIST-DHANBAD JHARKHAND DHANBAD JHARKHAND 828203",06540-272167,DHANBAD,DHANBAD,JHARKHAND
ALLA0210018,Allahabad Bank,ALLA0210018,NON-MICR,NIRSA,"VILL & P.O- NIRSA CHATTI, UPPER G.T. ROAD, NIRSA CHATTI DIST-DHANBAD JHARKHAND   828205",06540-295016,NIRSA,DHANBAD,JHARKHAND
