ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
MSNU0000001,The Mehsana Urban Cooperative Bank Ltd,MSNU0000001,384313001,HEAD OFFICE,"URBAN BANK ROAD, HIGHWAY, MEHSANA - 384002, GUJARAT","02762-251908,252681,240761,9924683000,9924693000, NEFT@MUCBANK.COM",MAHESANA,MAHESANA,GUJARAT
MSNU0000002,The Mehsana Urban Cooperative Bank Ltd,MSNU0000002,382313501,AMBALIASAN,"STATION ROAD, AMBALIASAN - 382732, GUJARAT","02762-283349, NEFT@MUCBANK.COM",AMBALIASAN,MAHESANA,GUJARAT
MSNU0000003,The Mehsana Urban Cooperative Bank Ltd,MSNU0000003,384313081,PATAN,"C.M.SUPAR MARKET, HINGALA CHACHAR, PATAN - 384265, GUJARAT","02766-221083, NEFT@MUCBANK.COM",PATAN,PATAN,GUJARAT
MSNU0000004,The Mehsana Urban Cooperative Bank Ltd,MSNU0000004,384313003,BAZAR BRANCH,"NR KHADI GRAM UDHYOG, RAJMAHEL ROAD, MEHSANA - 384001, GUJARAT","02762-252209, NEFT@MUCBANK.COM",MAHESANA,MAHESANA,GUJARAT
MSNU0000005,The Mehsana Urban Cooperative Bank Ltd,MSNU0000005,380313002,C.G.ROAD BRANCH,"VARTALI COMPLEX, SMRUTI KUNG SOCIETY, SWASTIK CROSS ROAD, NAVARANG PURA, AHMEDABAD - 380009, GUJARAT","079-26562717,26560716, NEFT@MUCBANK.COM",AHMEDABAD,AHMADABAD,GUJARAT
MSNU0000006,The Mehsana Urban Cooperative Bank Ltd,MSNU0000006,384313121,VISNAGAR,"GUNJ BAZAR, VISNAGAR - 384315, GUJARAT","02765-222820, NEFT@MUCBANK.COM",VISNAGAR,MAHESANA,GUJARAT
MSNU0000007,The Mehsana Urban Cooperative Bank Ltd,MSNU0000007,384313501,CHANASMA,"OLD POST OFFICE, BHULAPURA, CHANSMA - 384220, GUJARAT","02734-222797, NEFT@MUCBANK.COM",CHANASMA,PATAN,GUJARAT
MSNU0000008,The Mehsana Urban Cooperative Bank Ltd,MSNU0000008,384313051,UNJHA,"VIJAY OIL MILL COMPOUND, STATION ROAD, UNJHA - 384170, GUJARAT","02767-250530, NEFT@MUCBANK.COM",UNJHA,PATAN,GUJARAT
MSNU0000009,The Mehsana Urban Cooperative Bank Ltd,MSNU0000009,382313041,VIJAPUR,"DR AK PATEL SHOPPING CENTRE, VIJAPUR - 382870, GUJARAT","02763-223065, NEFT@MUCBANK.COM",VIJAPUR,MAHESANA,GUJARAT
MSNU0000010,The Mehsana Urban Cooperative Bank Ltd,MSNU0000010,382313021,KADI,"BHAUPURA, KADI - 382815, GUJARAT","02764-264274, NEFT@MUCBANK.COM",KADI,MAHESANA,GUJARAT
MSNU0000011,The Mehsana Urban Cooperative Bank Ltd,MSNU0000011,382313141,MANSA,"BHAGWATI CHAMBERS, MANSA - 382815, GUJARAT","02763-273331, NEFT@MUCBANK.COM",MANSA,GANDHINAGAR,GUJARAT
MSNU0000012,The Mehsana Urban Cooperative Bank Ltd,MSNU0000012,380313004,KALOL,"SHIVAM SHOPPING CENTRE, VEPARI JIN, KALOL - 382721, GUJARAT","02764-226270, NEFT@MUCBANK.COM",KALOL,GANDHINAGAR,GUJARAT
MSNU0000013,The Mehsana Urban Cooperative Bank Ltd,MSNU0000013,383313001,HIMATNAGAR,"SOMABHAI CHAMBERS, NR G.P.O, HIMMATNAGAR - 383001, GUJARAT","02772-243442, NEFT@MUCBANK.COM",HIMATNAGAR,SABAR KANTHA,GUJARAT
MSNU0000014,The Mehsana Urban Cooperative Bank Ltd,MSNU0000014,385313031,DEESA,"ARTI SHOPPING CENTRE, KACHERI ROAD, DEESA - 385535, GUJARAT","02744-225664, NEFT@MUCBANK.COM",DEESA,BANAS KANTHA,GUJARAT
MSNU0000015,The Mehsana Urban Cooperative Bank Ltd,MSNU0000015,384313502,KHERALU,"BAZAR, KHERALU - 384325, GUJARAT","02761-230469, NEFT@MUCBANK.COM",KHERALU,MAHESANA,GUJARAT
MSNU0000016,The Mehsana Urban Cooperative Bank Ltd,MSNU0000016,384313002,RADHANPUR ROAD,"OPP IBP PETROL PUMP, RADHANPUR ROAD, MEHSANA - 384002, GUJARAT","02762-245213, NEFT@MUCBANK.COM",MAHESANA,MAHESANA,GUJARAT
MSNU0000017,The Mehsana Urban Cooperative Bank Ltd,MSNU0000017,385313001,PALANPUR,"PUJA CHAMBERS,GIRDHAR PATEL MARG, PALANPUR-385001, GUJARAT","02742-251752, NEFT@MUCBANK.COM",PALANPUR,BANAS KANTHA,GUJARAT
MSNU0000018,The Mehsana Urban Cooperative Bank Ltd,MSNU0000018,383313031,IDAR,"JYOTI MARKET, NEAR S.T. STAND, IDAR - 383430, GUJARAT","02778-254210, NEFT@MUCBANK.COM",IDAR,SABAR KANTHA,GUJARAT
