ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
VYSA0000001,ING Vysya Bank Ltd,VYSA0000001,0,CORPORATE OFFICE,CORPORATE OFFICE,,BANGALORE,BANGALORE URBAN,KARNATAKA
VYSA0001000,ING Vysya Bank Ltd,VYSA0001000,0,FINANCE,"22, M.G.ROAD, BANGALORE",,BANGALORE,BANGALORE URBAN,KARNATAKA
VYSA0001010,ING Vysya Bank Ltd,VYSA0001010,560064002,AVENUE ROAD,"NO 489, AVENUE ROAD BANGALORE - 560 002.",,BANGALORE,BANGALORE URBAN,KARNATAKA
VYSA0001020,ING Vysya Bank Ltd,VYSA0001020,0,DAVANAGERE,"249/ 1 & 2, CHAMARAJPET
DAVANGERE - 577001",,DAVANGERE,DAVANAGARE,KARNATAKA
VYSA0001030,ING Vysya Bank Ltd,VYSA0001030,0,CHITRADURGA,"3221, HOLALKERE ROAD, P.B.NO.13 CHITRADURGA -577501",,CHITRADURGA,CHITRADURGA,KARNATAKA
VYSA0001040,ING Vysya Bank Ltd,VYSA0001040,0,CHINTAMANI,"SEGU MARKET, DOUBLE ROAD, CHINTAMANI - 563125",,CHINTAMANI,KOLAR,KARNATAKA
VYSA0001050,ING Vysya Bank Ltd,VYSA0001050,0,BANGARPET,"P.B.NO.22, NO.630, MASJID ROAD, BANGARPET - 568114",,BANGARPET,KOLAR,KARNATAKA
VYSA0001060,ING Vysya Bank Ltd,VYSA0001060,570064002,MYSORE MAIN,"6 TO 9, IST FLOOR, DEVARAJ URS ROAD, MYSORE - 570 001",,MYSORE,MYSORE,KARNATAKA
VYSA0001070,ING Vysya Bank Ltd,VYSA0001070,0,KADUR,"K.M.ROAD, KADUR -577548",,KADUR,CHICKMAGALUR,KARNATAKA
VYSA0001080,ING Vysya Bank Ltd,VYSA0001080,571064452,KOLLEGAL,"P.O.BOX.NO 8, MAIN ROAD, DR. AMBEDAKAR ROAD, CHAMARAJANAGAR DIST. KOLLEGAL - 571440",,KOLLEGAL,CHAMRAJNAGAR,KARNATAKA
VYSA0001090,ING Vysya Bank Ltd,VYSA0001090,0,CHICKBALLAPUR,"P.B.NO.3, B.B. ROAD, CHIKKABALLAPUR - 562101,",,CHIKBALLAPUR,KOLAR,KARNATAKA
VYSA0001100,ING Vysya Bank Ltd,VYSA0001100,0,MULBAGAL,"TAPCMS BUILDING, M.C.ROAD, MULBAGAL - 563131",,MULBAGAL,KOLAR,KARNATAKA
VYSA0001110,ING Vysya Bank Ltd,VYSA0001110,0,BELLARY,"DOOR NO.222(1),(2), NJS COMPLEX, WARD NO.5, BANGALORE- BELLARY ROAD, BELLARY-583101",,BANGALORE,BANGALORE URBAN,KARNATAKA
VYSA0001111,ING Vysya Bank Ltd,VYSA0001111,NON MICR,"DISTRICT COURT, BELLARY (EC)",DISTRICT COURT COMPLEX COURT ROAD BELLARY-583 101,,BELLARY,BELLARY,KARNATAKA
VYSA0001120,ING Vysya Bank Ltd,VYSA0001120,560064003,CHICKPET,"234, IST FLOOR GARUDACHAR COMPLEX CHICKPET, BANGALORE - 53.",,BANGALORE,BANGALORE URBAN,KARNATAKA
VYSA0001130,ING Vysya Bank Ltd,VYSA0001130,0,T.NARISIPUR,"N0.187, MUNCIPAL OFFICE ROAD, T.NARASIPUR - 571124",,TIRUMAKUDAL NARSIPUR,MYSORE,KARNATAKA
VYSA0001140,ING Vysya Bank Ltd,VYSA0001140,0,GAURIBIDANUR,"""B.H.ROAD, GOWRIBIDANUR - 561 208""",,GAURIBIDANUR,KOLAR,KARNATAKA
VYSA0001150,ING Vysya Bank Ltd,VYSA0001150,560064015,ULSOOR,"ULSOOR BRANCH 35, CAR STREET, ULSOOR BANGALORE - 560 008.",,BANGALORE,BANGALORE URBAN,KARNATAKA
