ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
PSIB0000002,Punjab and Sind Bank,PSIB0000002,141023016,"LUDHIANA SABUN BAZAR, LUDHIANA","SABAN BAZAR, LUDHIANA",,0161-2722767/2722806,LUDHIANA,LUDHIANA
PSIB0000003,Punjab and Sind Bank,PSIB0000003,NON MICR,KHANNA,"G. T. ROAD KHANNA, DISTT.LUDHIANA, PUNJAB-141401",,234219,KHANNA,LUDHIANA
PSIB0000004,Punjab and Sind Bank,PSIB0000004,NON MICR,AMBALA CITY,DEV SAMAJ COLLEGE ROAD AMBALA CITY-134404,,0171 2510777,AMBALA,AMBALA
PSIB0000005,Punjab and Sind Bank,PSIB0000005,248023003,"A.K. ROAD, DEHRADUN","AMRIT KAUR ROAD, DEHRADUN",,2652459,DEHRADUN,DEHRADUN
PSIB0000006,Punjab and Sind Bank,PSIB0000006,NON MICR,GUR MANDI PATIALA,"GUR MANDI, PATIALA-147001",,1752321437,PATIALA,PATIALA
PSIB0000007,Punjab and Sind Bank,PSIB0000007,110023016,DELHI CHANDNI CHOWK,FOUNTAIN CHANDNI CHOWK DELHI-110006,,011-23862751/23860470,DELHI,NEW DELHI
PSIB0000008,Punjab and Sind Bank,PSIB0000008,NON MICR,JALANDHAR MITHAPUR,"OPP. BABA MAKHAN SHAH,  LUBANA NAGAR, MITHAPUR ROAD, JALANDHAR, PUNJAB -144003",,0181 - 2440956/5027956,MITHEPUR,JALANDHAR
PSIB0000009,Punjab and Sind Bank,PSIB0000009,NON-MICR,HOSHIARPUR RAILWAY ROAD," RAILWAY ROAD,HOSHIARPUR-146001",,01882-222439,HOSHIARPUR,HOSIARPUR
PSIB0000010,Punjab and Sind Bank,PSIB0000010,110023030,KAROL BAGH,"HARDHIAN SINGH ROAD, KAROL BAGH N.DELHI 110005",,,DELHI,NEW DELHI
PSIB0000011,Punjab and Sind Bank,PSIB0000011,NON-MICR,"LATOUCHE ROAD, KANPUR","78/56, LATOUCHE ROAD, KANPUR",,2367617,KANPUR,KANPUR
PSIB0000012,Punjab and Sind Bank,PSIB0000012,NON MICR,KARNAL,"G.T.ROAD, KARNAL, HARYANA",,2272533,KARNAL,KARNAL
PSIB0000013,Punjab and Sind Bank,PSIB0000013,110023005,"H-BLOCK, NEW DELHI","H-BLOCK, CONNAUGHT CIRCUSNEW DELHI",,011-27472921/23320703,DELHI,NEW DELHI
PSIB0000016,Punjab and Sind Bank,PSIB0000016,NON MICR,KHAMANO MANDI,"KHAUMANON MANDI, DISTT. FATEHGARH SAHIB, PUNJAB-141127",,01628 268180,KHAMANON,FATEHGARH SAHIB
PSIB0000017,Punjab and Sind Bank,PSIB0000017,NON-MICR,MOGA THE MALL,"RAILWAY ROAD,MOGA-142055",,01636-222382,FARIDKOT,FARIDKOT
PSIB0000018,Punjab and Sind Bank,PSIB0000018,208023002,GUMTI NO 5 KANPUR,"GUMTI NO. 5,G.T. ROAD,KANPUR-208012",,0512 2291617,KANPUR,KANPUR CITY
PSIB0000019,Punjab and Sind Bank,PSIB0000019,110023011,PAHARGANJ,"5/1, D.B. GUPTA ROAD, PAHAR GANJ NEW DELHI",,011-23617738/23616447,DELHI,NEW DELHI
PSIB0000020,Punjab and Sind Bank,PSIB0000020,NON MICR,RAMRAJ,"RAM RAJ DISTT.MUZAFFAR NAGAR, UTTAR PRADESH - 251302",,01396-246483,RAM RAJ,MUZAFFARNAGAR
PSIB0000021,Punjab and Sind Bank,PSIB0000021,140023019,GILL  LUDHIANA,GURU NANAK ENGG. COLLEGE GILL LUDHIANA -141006,,0161-2490056,LUDHIANA,LUDHIANA
PSIB0000024,Punjab and Sind Bank,PSIB0000024,NON MICR,"PIPLI, DISTT. KURUKSHETRA, HARYANA","G.T. ROAD, PIPLI, DISTT. KURUKSHETRA, HARYANA-132131",,01744 230244,PIPLI,KURUKSHETRA
PSIB0000025,Punjab and Sind Bank,PSIB0000025,NON MICR,CHAMKAUR SAHIB,"GG SINGH MARG, CHAMKAUR SAHIB, DISTT.ROPAR, PUNJAB-140112",,01881 260128,CHAMKAUR SAHIB,RUPNAGAR
PSIB0000029,Punjab and Sind Bank,PSIB0000029,NON MICR,"MAHILPUR, DISTT. HOSHIARPUR, PUNJAB","VILLAGE & POST OFFICE MAHILPUR DISTT. HOSHIARPUR, PUNJAB-146105",,01884-245226,MAHALPUR,HOSHIARPUR
PSIB0000031,Punjab and Sind Bank,PSIB0000031,143023016,AMRITSAR KHALSA COLLEGE,"KHALSA COLLEGE, AMRITSAR",,0183-2482571,AMRITSAR,AMRITSAR
PSIB0000032,Punjab and Sind Bank,PSIB0000032,160023006,CHANDIGARH SECTOR17-C,SECTOR 17-C CHANDIGARH,,0172-702970/713698,CHANDIGARH,CHANDIGARH
PSIB0000033,Punjab and Sind Bank,PSIB0000033,NON.MICR,MALOUT,"MALOUT, MUKATSAR",,2624221,MALOUT,MUKATSAR
PSIB0000036,Punjab and Sind Bank,PSIB0000036,NON.MICR,SRI GANGA NAGAR,"106, DAYANAD MARG, SRI GANGA NAGAR",,2420720,SRI GANGA NAGAR,SRI GANGA NAGAR
PSIB0000037,Punjab and Sind Bank,PSIB0000037,NON-MICR,ROPAR,"OLD HOSPITAL ROAD, ROPAR",,222047,RUPNAGAR,RUPNAGAR
PSIB0000038,Punjab and Sind Bank,PSIB0000038,110023037,TILAK NAGAR,"43-44,NEW MARKET,TILAK NAGAR,NEW DELHI-110018",,011-25190097,DELHI,NEW DELHI
PSIB0000039,Punjab and Sind Bank,PSIB0000039,NON-MICR,FATEHGARH SAHIB,GURUDWARA FATEHGARH SAHIB,,232263,FATEHGARH SAHIB,FATEHGARH SAHIB
PSIB0000040,Punjab and Sind Bank,PSIB0000040,110023036,GREEN PARK EXTN.,"GREEN PARK EXTN., NEW DELHI -110016",,,DELHI,NEW DELHI
PSIB0000041,Punjab and Sind Bank,PSIB0000041,NON MICR,SARSAWA,"SARSAWA, DISTT.SAHARANPUR, UTTAR PRADESH-247232",,01331 244143,SARSAWAN,SAHARANPUR
PSIB0000042,Punjab and Sind Bank,PSIB0000042,NON MICR,KHARAR,KHARAR DISTT. ROPAR -140301,,01888-245784,0,RUPNAGAR
PSIB0000043,Punjab and Sind Bank,PSIB0000043,NON-MICR,SULTANPUR LODHI,"SULTANPUR LODHI ,KAPURTHALA",,01828-222064,SULTANPUR LODHI,KAPURTHALA
PSIB0000044,Punjab and Sind Bank,PSIB0000044,110023012,KAILASH COLONY,"HS-18, KAILAH COLONY MARKET NEW DELHI-110048",,011-26468649/264322043,DELHI,NEW DELHI
PSIB0000047,Punjab and Sind Bank,PSIB0000047,NON.MICR,YAMUNA NAGAR,"JAGDHARI ROAD, YAMUNA NAGAR",,223614,YAMUNA NAGAR,YAMUNA NAGAR
PSIB0000048,Punjab and Sind Bank,PSIB0000048,NON MICR,"JODHAN, LUDHIANA","JODHAN,DISTT. LUDHIANA,PUNJAB,PIN CODE-142029",,0161-2842241,JODHAN,LUDHIANA
"PSIB0000051
",Punjab and Sind Bank,"PSIB0000051
",NON MICR,"KOT ISSE KHAN
","KOT ISSE KHAN, DISTT. MOGA,  PUNJAB-142043",,01682 240021,KOT ISA KHAN,MOGA
PSIB0000052,Punjab and Sind Bank,PSIB0000052,NON MICR,PAKHOWAL,"PAKHOWAL,  DISTT. LUDHIANA, PUNJAB-141108",,"0161-2866210, 2867310",PAKHOWAL,LUDHIANA
PSIB0000054,Punjab and Sind Bank,PSIB0000054,110023037,WEST PATEL NAGAR,"24,WEST PATEL NAGAR,NEW DELHI-110008",,011-25726236,DELHI,NEW DELHI
PSIB0000055,Punjab and Sind Bank,PSIB0000055,248023009,MAJRA DISTT DEHRADUN,"MAJRA (WARD NO 46 (NEAR SHIV MANDIR) SAHARANPUR, DISTT.DEHRADUN, UTTAR PRADESH-248171",,0135 2620564,KAMBOH MAJRA,SAHARANPUR
PSIB0000056,Punjab and Sind Bank,PSIB0000056,NON MICR,DHULKOT,"BALDEV NAGAR CAMP, DHULKOT, HARYANA-134003",,0171-2540226,DHULKOT,AMBALA
PSIB0000057,Punjab and Sind Bank,PSIB0000057,NON MICR,GARHI CANTT,"GARHI CANTT, DISTT. DEHRADUN, UTTARAKHAND-248003",,0135 2757073,GARHI(CANTT.),DEHRA DUN
