ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
MAHB0000001,Bank of Maharashtra,MAHB0000001,411014010,BAJIRAO ROAD,"JANMANGAL,  1177, BUDHWAR PETH PUNE 411 002",PUNE,,,MAHARASHTRA
MAHB0000002,Bank of Maharashtra,MAHB0000002,400014002,FORT MUMBAI,"JANAMANGAL,45/47,MUMBAI SAMACHAR MARG,FORT, MUMBAI. 400023",GREATER MUMBAI,,,MAHARASHTRA
MAHB0000003,Bank of Maharashtra,MAHB0000003,411014014,"DECCAN GYMKHANA, PUNE","1257, DECCAN GYMKHAN, PAWAR BLDG, PUNE 411004",PUNE,,,MAHARASHTRA
MAHB0000004,Bank of Maharashtra,MAHB0000004,NO MICR,JALGAON CITY,"SHAH ARCADE, 1ST FLOOR FRONT OF NATWAR TALKIES , NAVI PETH",JALGAON,,,MAHARASHTRA
MAHB0000005,Bank of Maharashtra,MAHB0000005,440014002,"SITABULDI, NAGPUR","172, MAHABANK BUILDING, ABHYANKAR RD, SITABULDI NAGPUR 440 012",NAGPUR,,,MAHARASHTRA
MAHB0000006,Bank of Maharashtra,MAHB0000006,400014003,"GIRGAUM, MUMBAI",215 BHATAVADEKAR BLDG RAJARAM MOHAN ROY ROAD GIRGAUM MUMBAI 400004,GREATER MUMBAI,,,MAHARASHTRA
MAHB0000007,Bank of Maharashtra,MAHB0000007,411014024,"KHADKI, PUNE","DEEPASHRI, 157 OLD BAZAR, KHADKI, PUNE 411003",PUNE,,,MAHARASHTRA
MAHB0000008,Bank of Maharashtra,MAHB0000008,NO MICR,RATNAGIRI CITY,"SARASWATI GAJANAN SMRUTI , SUBHASH RD, RATNAGIRI 415 612",RATNAGIRI,,,MAHARASHTRA
MAHB0000009,Bank of Maharashtra,MAHB0000009,NO MICR,KOPARGAON,MAHATMA PHULE ROAD,AHMEDNAGAR,,,MAHARASHTRA
MAHB0000010,Bank of Maharashtra,MAHB0000010,NO MICR,DHULE CITY,"RAJWADA BLDG. LANE NO.4, DHULE-424001",DHULE,,,MAHARASHTRA
MAHB0000011,Bank of Maharashtra,MAHB0000011,413014003,PHALTAN GALLI SOLAPUR,"HYDERABADWALE BUILDING,TILAK CHOWK,SOLAPUR",SHOLAPUR,,,MAHARASHTRA
MAHB0000012,Bank of Maharashtra,MAHB0000012,NO MICR,CHALISGAON,"SETH N B VACHNALAYA BLDG, STATION ROAD, CHALISGAON, DIST JALGAON 424 101",JALGAON,,,MAHARASHTRA
MAHB0000013,Bank of Maharashtra,MAHB0000013,580014002,HUBLI MAIN,"VICTORIAL BUILDING, KOPPIKAR ROAD, HUBLI - 580020",DHARWAD,,,KARNATAKA
