ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
VARA0289001,The Varachha Co-Op. Bank Ltd,VARA0289001,395289002,MAIN BRANCH,"AFFIL TOWER, L.H.ROAD, SURAT-395006",0261-4008003,SURAT,SURAT,GUJARAT
VARA0289002,The Varachha Co-Op. Bank Ltd,VARA0289002,395289003,KAMREJ,"BHAVANI COMPLEX, KAMREJ CHAR RASTA, KAMREJ- 394185",0261-4008051,KAMREJ,SURAT,GUJARAT
VARA0289003,The Varachha Co-Op. Bank Ltd,VARA0289003,395289004,RING ROAD,"1ST FLOOR, VANKARSANGH BUILDING, OPP. JASH MARKET, RING ROAD, SURAT-395003",0261-4008066,SURAT,SURAT,GUJARAT
VARA0289004,The Varachha Co-Op. Bank Ltd,VARA0289004,395289005,KADODARA,"THAKORJI COMPLEX, KADODRA CHAR RASTA, KADODRA-394327",0261-4008081,KADODARA,SURAT,GUJARAT
VARA0289005,The Varachha Co-Op. Bank Ltd,VARA0289005,395289006,KAPODRA,"NEAR SIDDHKUTIR MANDIR,KAPODRA, VARACHHA ROAD, SURAT-395006",0261-4008096,SURAT,SURAT,GUJARAT
VARA0289006,The Varachha Co-Op. Bank Ltd,VARA0289006,395289007,KATARGAM,"SARDAR COMPLEX,KATARGAM MAIN ROAD, NEAR BAL ANATH ASHRAM, KATARGAM-395004",0261-4008116,SURAT,SURAT,GUJARAT
VARA0289007,The Varachha Co-Op. Bank Ltd,VARA0289007,395289008,PUNAGAM,"RESMA RESIDENCY, NEAR PUNAGAM CANAL ROAD, PUNAGAM SURAT-395010",0261-4008131,PUNA,SURAT,GUJARAT
VARA0289008,The Varachha Co-Op. Bank Ltd,VARA0289008,395289009,SACHIN,"LAXMIVILLA TOWNSHIP, G.I.D.C., SACHIN-394230",0261-4008171,SACHIN,SURAT,GUJARAT
VARA0289009,The Varachha Co-Op. Bank Ltd,VARA0289009,396289061,NAVSARI,"SNEJHKUNJ APPARTMENT, RAILWAY STATION ROAD, NAVSARI-396445",02637- 281200,NAVSARI,NAVSARI,GUJARAT
VARA0289010,The Varachha Co-Op. Bank Ltd,VARA0289010,380240254,NIKOL,"PANCHAM SHOPPING MALL, NEAR JIVANWADI, NIKOLGAM ROAD, AHMEDABAD-382350",079-22951599,AHMEDABAD,AHMADABAD,GUJARAT
VARA0289011,The Varachha Co-Op. Bank Ltd,VARA0289011,393289051,ANKLESHWAR,"R-16 SQUARE, NEAR JALDHARA CHOWKDI, VALIYA ROAD, ANLESHWAR-393001",02646-254804,ANKLESHWAR,BHARUCH,GUJARAT
VARA0289012,The Varachha Co-Op. Bank Ltd,VARA0289012,395289010,YOGI CHOWK,"SHOP NO.9 TO 15, 1ST  FLOOR, SWAPN RESIDENCY, NR. WATER TANK, YOGI CHOWK,SURAT-395010","0261-4007011,0261-4007013,0261-4008014,YOGICHOWK@VARACHHABANK.COM",SURAT,SURAT,GUJARAT
VARA0289013,The Varachha Co-Op. Bank Ltd,VARA0289013,395289011,MOTA VARACHHA,"SHOP NO. 3 TO 5, ABHISHEK RESIDENCY-3, NR. SUDAMA CHOWK, MOTA VARACHHA-394101","0261-4007126,0261-4007128,0261-4007129,MOTAVARACHHA@VARACHHABANK.COM",SURAT,SURAT,GUJARAT
