ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
SIBL0000001,South Indian Bank,SIBL0000001,688059002,ALAPPUZHA,"ALAPPUZHA BRANCH,SD PHARMACY BUILDING,NEAR MUNICIPAL TOWN HALL,ALAPPUZHA , ALAPUZHA , KERALA, PIN-688001","SANTHOSH ARNOLD , SENIOR MANAGER 0477-2260420",ALAPPUZHA,ALAPUZZHA,KERALA
SIBL0000002,South Indian Bank,SIBL0000002,682059012,ALUVA,"ALUVA BRANCH,RAILWAY STATION SQUARE,ALUVA , ERNAKULAM, KERALA, PIN-683101","BASIL ANTONY, SENIOR MANAGER 0484 2625160",ALUVA,ERNAKULAM,KERALA
SIBL0000003,South Indian Bank,SIBL0000003,NON MICR,AMMADAM,"AMMADAM BRANCH, VIII/164, ST.ANTONY'S CHCH BLDG,MAIN ROAD ,AMMADAM , THRISSUR , KERALA, PIN-680563","AUGUSTY K.I., MANAGER 0487-2278383",AMMADAM,TRISSUR,KERALA
SIBL0000004,South Indian Bank,SIBL0000004,NON MICR,ARKONAM,"ARKONAM BRANCH, 198, GANDHI ROAD ,ARKONAM , VELLORE, TAMIL NADU, PIN-631001","SAMUEL THOMAS, SENIOR MANAGER 04177 - 232201",ARKONAM,VELLORE,TAMIL NADU
SIBL0000005,South Indian Bank,SIBL0000005,626059202,ARUPPUKOTTAI,"ARUPPUKOTTAI BRANCH,ANUT COMPLEX,(1ST FLOOR) , 23, PANDALGUDI ROAD JN , VIRUDHUNAGAR , TAMIL NADU, PIN-626101","RAMESH K., CHIEF MANAGER 04566 - 222422",ARUPPUKOTTAI,VIRUDHUNAGAR,TAMIL NADU
SIBL0000006,South Indian Bank,SIBL0000006,NON MICR,AYARKUNNAM,"AYARKUNNAM BRANCH, KUNNAPPALLIL BUILDING, , AYARKUNNAM , KOTTAYAM , KERALA, PIN-686564","LEELAMA K.L., SENIOR MANAGER 0481-2542439",AYARKUNNAM,KOTTAYAM,KERALA
SIBL0000007,South Indian Bank,SIBL0000007,680059008,AYYANTHOLE,"AYYANTHOLE BRANCH,AKKARA PATTIAKAL,BUILDING (1ST FLOOR),CIVIL LINES , THRISSUR , KERALA, PIN-680003","VINCENT T.J., MANAGER 0487-2388009",AYYANTHOLE,TRISSUR,KERALA
SIBL0000008,South Indian Bank,SIBL0000008,560059002,BANGALORE CITY,"BANGALORE CITY BRANCH, 10, RAJDOOT COMPLEX,AVENUE ROAD ,BANGALORE CITY, BANGALORE, KARNATAKA , PIN-560002","JOSE M.T., ASST.GENERAL MANAGER 080 - 22256668-22256466,",BANGALORE,BANGALORE URBAN,KARNATAKA
SIBL0000009,South Indian Bank,SIBL0000009,560059004,BANGALORE CANTONMENT,"BANGALORE CANTONMENT BRANCH,26/3,HOSPITAL ROAD ,CANTONMENT, BANGALORE, KARNATAKA , PIN-560001","VARGHESE ALEXANDER, CHIEF MANAGER 080 - 2860649",BANGALORE,BANGALORE URBAN,KARNATAKA
SIBL0000010,South Indian Bank,SIBL0000010,NON MICR,BHARANANGANAM,"BHARANANGANAM BRANCH, MAIN STREET,BHARANANGANAM , KOTTAYAM , KERALA, PIN-686578","THOMAS T., MANAGER 04822 - 236391",KOTTAYAM,KOTTAYAM,KERALA
SIBL0000011,South Indian Bank,SIBL0000011,638059006,BHAVANI,"BHAVANI BRANCH, 701 ,MURUGAN TRANSPORT BLDG: ,METTUR ROAD , BHAVANI, BHAVANI - 638 302, TAMIL NADU, PIN-638302","SUBRAMANIAM A., MANAGER04256 - 230409,230005",BHAVANI,ERODE,TAMIL NADU
SIBL0000012,South Indian Bank,SIBL0000012,680059152,CHALAKUDY,"CHALAKUDY BRANCH,MANJALY ACHANDY TRADE CENTRE,NEAR CHURCH STOP,TRUNK ROAD, THRISSUR , KERALA, PIN-680307","MOHANAN K., CHIEF MANAGER 0480 - 2702387,0480 2706799",CHALAKUDY,TRISSUR,KERALA
SIBL0000013,South Indian Bank,SIBL0000013,NON MICR,CHANGANACHERRY,"CHANGANACHERRY BRANCH,DOCTOR'S TOWERS (1ST FLOOR) ,MC ROAD ,CHANGANACHERRY, KOTTAYAM , KERALA, PIN-686101","JOSE MANUEL, SENIOR MANAGER 0481- 2420386",CHANGANASSERY,KOTTAYAM,KERALA
SIBL0000014,South Indian Bank,SIBL0000014,NON MICR,CHANGARAMKULAM,"CHANGARAMKULAM BRANCH, MAS SHPPING CMPLX,NARINIPUZHA RD ,CHANGARAMKULAM,PO NANNAMUKKU , MALAPPURAM , KERALA, PIN-679575","FRANCIS K.A., SENIOR MANAGER 0494-2650389",MALAPPURAM,MALAPURAM,KERALA
SIBL0000015,South Indian Bank,SIBL0000015,NON MICR,CHELAKKARA,"CHELAKKARA BRANCH, EDAYANAL SHOPPING CENTRE, NEAR GHS ,MAIN ROAD ,CHELAKKARA, THRISSUR , KERALA, PIN-680586","JOSEPH C.A., MANAGER 04884 - 252030",CHELAKKARA,TRISSUR,KERALA
SIBL0000016,South Indian Bank,SIBL0000016,NON MICR,CHITTUR,"CHITTUR BRANCH,11/223,MAIN ROAD ,CHITTUR , PALAKKAD , KERALA, PIN-678101","VENKITARAMAN N.S., SENIOR MANAGER 04923- 222350",CHITTUR,PALAKKAD,KERALA
SIBL0000017,South Indian Bank,SIBL0000017,680059102,CHAVAKKAD,"CHAVAKAD BRANCH,22/546-C(I) ,MUNICIPAL SHOPPING COMPLEX,MAIN ROAD , THRISSUR , KERALA, PIN-680506","BABY E.D., SENIOR MANAGER 0487 - 2507347,2508735",CHAVAKKAD,TRISSUR,KERALA
