ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
STBP0000001,State Bank of Patiala,STBP0000001,,GHAZIABAD,10 NAVYUG MARKET UP-245101,,GHAZIABAD,GHAZIABAD,UTTAR PRADESH
STBP0000002,State Bank of Patiala,STBP0000002,,NEW DELHI DARYA GANJ,"DARYAGANJ, NEW DELHI",011-23278115,DELHI,NEW DELHI,DELHI
STBP0000003,State Bank of Patiala,STBP0000003,,NEW DELHI BALI NAGAR,"BALI NAGAR, NEW DELHI-110015",011-5433589,DELHI,NEW DELHI,DELHI
STBP0000004,State Bank of Patiala,STBP0000004,,NEW DELHI MODEL BASTI,"8357-1/3 NEW COLONY MARG, NEW DELHI -110005",011-7771626/7770504/R-5402851,DELHI,NEW DELHI,DELHI
STBP0000005,State Bank of Patiala,STBP0000005,,PATIALA ARYA SAMAJ,"PRESS ROAD,PATIALA",0175-2309857,PATIALA,PATIALA,PUNJAB
STBP0000006,State Bank of Patiala,STBP0000006,,"BHUPINDER NAGAR, PATIALA","BHUPINDER NAGAR, PATIALA(PUNJAB)-147001","0175-2207015,0175-2226326",PATIALA,PATIALA,PUNJAB
STBP0000007,State Bank of Patiala,STBP0000007,,PATIALA CHOWK FORT,"CHOWK FORT,PATIALA(PUNJAB)",0175-220111,PATIALA,PATIALA,PUNJAB
STBP0000008,State Bank of Patiala,STBP0000008,,PATIALA INDUSTRIAL ESTATE,"NEW GRAIN MARKET, PATIALA",0175-2360896/2314611,PATIALA,PATIALA,PUNJAB
STBP0000009,State Bank of Patiala,STBP0000009,,PATIALA PBI UNIVERSITY,"PUNJABI UNIVERSITY, PATIALA(PUNJAB)",0175-2282658,PATIALA,PATIALA,PUNJAB
STBP0000011,State Bank of Patiala,STBP0000011,,PATIALA DHARAMPURA BAZAR,"DHARAMPURA BAZAR, PATIALA(PUNJAB)",0175-2202375,PATIALA,PATIALA,PUNJAB
STBP0000012,State Bank of Patiala,STBP0000012,,"MALL ROAD, PATIALA","THE MALL, PATIALA(PUNJAB)-147001",0175-2227792,PATIALA,PATIALA,PUNJAB
STBP0000013,State Bank of Patiala,STBP0000013,,NABHA,TEH NABHA,01765-220105/221215,NABHA,PATIALA,PUNJAB
STBP0000014,State Bank of Patiala,STBP0000014,,BASSI PATHANA,BLOCK BASSI PATHANA,01763-250052,BASSI PATHANA,FATEHGARH SAHEB,PUNJAB
STBP0000015,State Bank of Patiala,STBP0000015,,RAJPURA TOWNSHIP,RAJPURA TOWNSHIP(PUNJAB),01762-222559/224115,RAJPURA,PATIALA,PUNJAB
STBP0000016,State Bank of Patiala,STBP0000016,,RAJPURA MAIN BRANCH,"MAIN BRANCH, RAJPURA(PUNJAB)",01762-224060,RAJPURA,PATIALA,PUNJAB
STBP0000017,State Bank of Patiala,STBP0000017,,SAMANA,TEH. SAMANA(PUNJAB),01764-220024,SAMANA,PATIALA,PUNJAB
STBP0000018,State Bank of Patiala,STBP0000018,,AMLOH,TEH. NABHA(PUNJAB),01765-230027,AMLOH,FATEHGARH SAHEB,PUNJAB
STBP0000019,State Bank of Patiala,STBP0000019,,BALBEHRA,V & PO BALBEHRA,01765-2640228,BALBEHRA,PATIALA,PUNJAB
STBP0000020,State Bank of Patiala,STBP0000020,,BHADSON,TEH PATIALA,01765-260161,BHADSON,PATIALA,PUNJAB
STBP0000021,State Bank of Patiala,STBP0000021,,DEVIGARH,DEVIGARH(PUNJAB),0175-2631078,DEVIGARH,PATIALA,PUNJAB
STBP0000022,State Bank of Patiala,STBP0000022,,DERABASSI,TEH. RAJPURA,01762-231024,DERA BASSI,PATIALA,PUNJAB
STBP0000023,State Bank of Patiala,STBP0000023,,GOBINDGARH,G T ROAD TEH AMOLH(PUNJAB),01765-257538/251744,GOBIND GARH,FATEHGARH SAHEB,PUNJAB
STBP0000024,State Bank of Patiala,STBP0000024,,PATRAN,PATRAN(PUNJAB),01764-242022,PATRAN,PATIALA,PUNJAB
