ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
SBBJ0010001,State Bank of Bikaner and Jaipur,SBBJ0010001,781003002,GUWAHATI,"SRCB  ROAD,  FANCY  BAZAR,  GUWAHATI - 781001","BRANCH MANAGER,0361-2546110",GAUHATI,KAMRUP,ASSAM
SBBJ0010002,State Bank of Bikaner and Jaipur,SBBJ0010002,800003002,"ASHOK  RAJPATH, PATNA ","ASHOK  RAJPATH,  PATNA - 800004","BRANCH MANAGER,0612-2671797",PATNA,PATNA,BIHAR
SBBJ0010003,State Bank of Bikaner and Jaipur,SBBJ0010003,700003003,"BRABOURNE  ROAD, KOLKATA","4,  SYNAGOGUE  STREET,  BRABOURNE  ROAD,  KOLKATA - 700001","BRANCH MANAGER,033-22426170",KOLKATA,KOLKATA,WEST BENGAL
SBBJ0010004,State Bank of Bikaner and Jaipur,SBBJ0010004,700003004,"N. S. ROAD, KOLKATA","14,  N.  S.  ROAD,  KOLKATA - 700001","BRANCH MANAGER,033-22106045",KOLKATA,KOLKATA,WEST BENGAL
SBBJ0010005,State Bank of Bikaner and Jaipur,SBBJ0010005,208003002,"BIRHANA  ROAD, KANPUR","BIRHANA  ROAD,  KANPUR - 208001","BRANCH MANAGER,0512-2314896",KANPUR,KANPUR NAGAR,UTTAR PRADESH
SBBJ0010006,State Bank of Bikaner and Jaipur,SBBJ0010006,208003003,"KAUSHAL  PURI, KANPUR","122 / 224,  KAUSHAL  PURI,  SAROJINI NAGAR,  KANPUR - 208012","BRANCH MANAGER,0512-2353560",KANPUR,KANPUR NAGAR,UTTAR PRADESH
SBBJ0010007,State Bank of Bikaner and Jaipur,SBBJ0010007,243003007,BAREILLY,"44,  CIVIL  LINES,  BAREILLY - 243001","BRANCH MANAGER,0512-2215541",BAREILLY,BAREILLY,UTTAR PRADESH
SBBJ0010008,State Bank of Bikaner and Jaipur,SBBJ0010008,282003002,"BELANGANJ,  AGRA","1386,  BHAIRON,  BELANGANJ,  AGRA - 282004","BRANCH MANAGER,0581-2571876",AGRA,AGRA,UTTAR PRADESH
SBBJ0010009,State Bank of Bikaner and Jaipur,SBBJ0010009,282003003,"SHAHGANJ,   AGRA","15 / 15,  SORAN  KATRA,  SHAHGANJ,  AGRA - 282002","BRANCH MANAGER,0562-2622615",AGRA,AGRA,UTTAR PRADESH
SBBJ0010010,State Bank of Bikaner and Jaipur,SBBJ0010010,281003001,MATHURA,"GHIYA  MANDI,  MATHURA - 281001","BRANCH MANAGER,0565-2406088",MATHURA,MATHURA,UTTAR PRADESH
SBBJ0010011,State Bank of Bikaner and Jaipur,SBBJ0010011,250003011,MEERUT,"DEVI  NAGAR,  SURAJKUND  ROAD,  MEERUT - 250001","BRANCH MANAGER,0121-2644091",MEERUT,MEERUT,PUNJAB
SBBJ0010012,State Bank of Bikaner and Jaipur,SBBJ0010012,251003012,MUZAFFARNAGAR,"NEW  MANDI,  MUZAFFARNAGAR - 251001","BRANCH MANAGER,01312-2606275",MUZAFFARNAGAR,MUZAFFAR NAGAR,UTTAR PRADESH
SBBJ0010013,State Bank of Bikaner and Jaipur,SBBJ0010013,110003003,"CHANDNI CHOWK,  DELHI","OUTSIDE  KATARA  NEEL,  208  CHANDNI  CHOWK,   DELHI - 110006","BRANCH MANAGER,011-23929756",NEW DELHI,NEW DELHI,DELHI
SBBJ0010014,State Bank of Bikaner and Jaipur,SBBJ0010014,110003004,"KHARI BAOLI,  DELHI","6696,  KHARI  BAOLI,  DELHI - 110006","BRANCH MANAGER,011-23984995",NEW DELHI,NEW DELHI,DELHI
SBBJ0010015,State Bank of Bikaner and Jaipur,SBBJ0010015,110003006,"SHAHDRA  KRISHNA NAGAR,  DELHI","F - 2/17 - 18,  KRISHNA  NAGAR,  SHAHDRA,  DELHI - 110051","BRANCH MANAGER,011-22003878",NEW DELHI,NEW DELHI,DELHI
SBBJ0010016,State Bank of Bikaner and Jaipur,SBBJ0010016,110003009,"CONNAUGHT CIRCUS,   NEW DELHI","G - 72,  CONNAUGHT  CIRCUS,  NEW  DELHI - 110001","BRANCH MANAGER,011-23324699",NEW DELHI,NEW DELHI,DELHI
SBBJ0010017,State Bank of Bikaner and Jaipur,SBBJ0010017,110003015,"NEW  ROHTAK  ROAD,  NEW DELHI","2C/4,  NEW  ROHTAK  ROAD,  NEW  DELHI - 110005","BRANCH MANAGER,011-28713775",NEW DELHI,NEW DELHI,DELHI
SBBJ0010018,State Bank of Bikaner and Jaipur,SBBJ0010018,152003018,ABOHAR,"NEAR  RAILWAY  STATION  GATE,  DISTT.  FEROZPUR - 152116","BRANCH MANAGER,01634-221014",ABOHAR,FEROZEPUR,PUNJAB
SBBJ0010019,State Bank of Bikaner and Jaipur,SBBJ0010019,143003002,AMRITSAR,"OLD  LAWRENCE  ROAD,  AMRITSAR - 143001","BRANCH MANAGER,0183-2563989",AMRITSAR,AMRITSAR,PUNJAB
SBBJ0010020,State Bank of Bikaner and Jaipur,SBBJ0010020,141003003,"MADHOPURI CHOWK,  LUDHIANA","MADHOPURI  CHOWK,  LUDHIANA - 141008","BRANCH MANAGER,0161-2700185",LUDHIANA,LUDHIANA,PUNJAB
SBBJ0010021,State Bank of Bikaner and Jaipur,SBBJ0010021,125003021,MANDI DABWALI,"MANDI  DABWALI,  DISTT.  SIRSA - 132103","BRANCH MANAGER,0166-222841",MANDI DABWALI,SIRSA,HARYANA
SBBJ0010022,State Bank of Bikaner and Jaipur,SBBJ0010022,302003010,"ADARSH NAGAR,  JAIPUR","ADARSH  NAGAR,  JAIPUR - 302004","BRANCH MANAGER,0141-2613692",JAIPUR,JAIPUR,RAJASTHAN
SBBJ0010024,State Bank of Bikaner and Jaipur,SBBJ0010024,302003015,AMER ROAD  JAIPUR,"AMER  ROAD,  JAIPUR - 302002","BRANCH MANAGER,0141-2609842",JAIPUR,JAIPUR,RAJASTHAN
SBBJ0010025,State Bank of Bikaner and Jaipur,SBBJ0010025,302003004,"CHANDPOLE BAZAR,  JAIPUR","CHANDPOLE  BAZAR,  JAIPUR - 302001","BRANCH MANAGER,0141-2320623",JAIPUR,JAIPUR,RAJASTHAN
SBBJ0010026,State Bank of Bikaner and Jaipur,SBBJ0010026,302003007,"COLLECTORATE,  JAIPUR","BANI  PARK,  COLLECTORATE,  JAIPUR - 302006","BRANCH MANAGER,0141-2200602",JAIPUR,JAIPUR,RAJASTHAN
SBBJ0010028,State Bank of Bikaner and Jaipur,SBBJ0010028,302003021,"JHOTWARA,  JAIPUR","INDUSTRIAL  AREA,  JHOTWARA,   JAIPUR - 302012","BRANCH MANAGER,0141-2340358",JAIPUR,JAIPUR,RAJASTHAN
SBBJ0010029,State Bank of Bikaner and Jaipur,SBBJ0010029,302003003,"JOHRI BAZAR,  JAIPUR","JOHRI  BAZAR,  JAIPUR - 302003","BRANCH MANAGER,0141-2563900",JAIPUR,JAIPUR,RAJASTHAN
SBBJ0010030,State Bank of Bikaner and Jaipur,SBBJ0010030,302003009,"M I ROAD,  JAIPUR","OPPOSITE  GPO,  M.  I.  ROAD,  JAIPUR - 302001","BRANCH MANAGER,0141-2372912",JAIPUR,JAIPUR,RAJASTHAN
SBBJ0010031,State Bank of Bikaner and Jaipur,SBBJ0010031,302003018,"SECRETARIAT,  JAIPUR","SECRETARIAT,  JAIPUR. - 302005","BRANCH MANAGER,0141-5132525",JAIPUR,JAIPUR,RAJASTHAN
SBBJ0010032,State Bank of Bikaner and Jaipur,SBBJ0010032,302003002,"S M S HIGHWAY, JAIPUR","S  M  S  HIGHWAY, CHOURA RASTA,  JAIPUR - 302003","BRANCH MANAGER,0141-2313840",JAIPUR,JAIPUR,RAJASTHAN
SBBJ0010033,State Bank of Bikaner and Jaipur,SBBJ0010033,302003023,"TILAK NAGAR,  JAIPUR","D - 10,  BHAGAT  SINGH  MARG,  TILAK  NAGAR,  JAIPUR - 302004","BRANCH MANAGER,0141-2621958",JAIPUR,JAIPUR,RAJASTHAN
SBBJ0010034,State Bank of Bikaner and Jaipur,SBBJ0010034,302003035,AMBER,DISTT.  JAIPUR - 303301,"BRANCH MANAGER,0141-2530039",JAIPUR,JAIPUR,RAJASTHAN
SBBJ0010035,State Bank of Bikaner and Jaipur,SBBJ0010035,NON MICR,CHOMU,DISTT  JAIPUR - 303702,"BRANCH MANAGER,01423-220050",CHOMU,JAIPUR,RAJASTHAN
SBBJ0010036,State Bank of Bikaner and Jaipur,SBBJ0010036,NON MICR,DAUSA,DAUSA - 303303,"BRANCH MANAGER,01427-220032",DAUSA,DAUSA,RAJASTHAN
SBBJ0010037,State Bank of Bikaner and Jaipur,SBBJ0010037,NON MICR,KOTPUTLI,DISTT.  JAIPUR - 303108,"BRANCH MANAGER,01421-222015",KOTPUTLI,JAIPUR,RAJASTHAN
SBBJ0010038,State Bank of Bikaner and Jaipur,SBBJ0010038,NON MICR,VIRATNAGAR,DISTT.  JAIPUR - 303102,"BRANCH MANAGER,01422-234059",VIRATNAGAR,JAIPUR,RAJASTHAN
SBBJ0010039,State Bank of Bikaner and Jaipur,SBBJ0010039,NON MICR,BASSI,DISTT.  JAIPUR - 303301,"BRANCH MANAGER,01429-222226",BASSI,JAIPUR,RAJASTHAN
SBBJ0010040,State Bank of Bikaner and Jaipur,SBBJ0010040,NON MICR,CHAKSU,DISTT.  JAIPUR - 303901,"BRANCH MANAGER,01429-243622",CHAKSU,JAIPUR,RAJASTHAN
SBBJ0010041,State Bank of Bikaner and Jaipur,SBBJ0010041,NON MICR,DUDU ADB,"DUDU,  DISTT.  JAIPUR - 303008","BRANCH MANAGER,01428-224128",DUDU,JAIPUR,RAJASTHAN
SBBJ0010042,State Bank of Bikaner and Jaipur,SBBJ0010042,NON MICR,GOVINDGARH  MALIKPUR,DISTT.   JAIPUR - 303712,"BRANCH MANAGER,01423-230030",GOVINDGARH,JAIPUR,RAJASTHAN
SBBJ0010043,State Bank of Bikaner and Jaipur,SBBJ0010043,NON MICR,JAMWA RAMGARH,DISTT.  JAIPUR - 303901,"BRANCH MANAGER,01426-252268",JAMWA RAMGARH,JAIPUR,RAJASTHAN
SBBJ0010044,State Bank of Bikaner and Jaipur,SBBJ0010044,NON MICR,KALADERA,"MAIN  BAZAR,  KALADERA,  JAIPUR ( RAJASTHAN)","BRANCH MANAGER,01423-265830",KALADERA,JAIPUR,RAJASTHAN
SBBJ0010045,State Bank of Bikaner and Jaipur,SBBJ0010045,NON MICR,LALSOT,DISTT.  DAUSA - 303503,"BRANCH MANAGER,01431-222022",LALSOT,DAUSA,RAJASTHAN
SBBJ0010046,State Bank of Bikaner and Jaipur,SBBJ0010046,NON MICR,PHAGI,DISTT.  JAIPUR - 303005,"BRANCH MANAGER,01430-224125",PHAGI,JAIPUR,RAJASTHAN
SBBJ0010047,State Bank of Bikaner and Jaipur,SBBJ0010047,NON MICR,SAMODE,DISTT.  JAIPUR - 303806,"BRANCH MANAGER,01423-240007",SAMODE,JAIPUR,RAJASTHAN
SBBJ0010048,State Bank of Bikaner and Jaipur,SBBJ0010048,NON MICR,SHAHPURA,DISTT.  JAIPUR - 303103,"BRANCH MANAGER,01422-222035",SHAHPURA JAIPUR,JAIPUR,RAJASTHAN
SBBJ0010049,State Bank of Bikaner and Jaipur,SBBJ0010049,NON MICR,SIKRAI,DISTT.  JAIPUR - 303508,"BRANCH MANAGER,01420-254205",SIKRAI,DAUSA,RAJASTHAN
SBBJ0010050,State Bank of Bikaner and Jaipur,SBBJ0010050,NON MICR,GEEJGARH,DISTT.  DAUSA - 303502,"BRANCH MANAGER,01420-246014",GEEJGARH,DAUSA,RAJASTHAN
SBBJ0010051,State Bank of Bikaner and Jaipur,SBBJ0010051,NON MICR,ALWAR,"GOPAL  BUILDING,  NEAR  BUS  STAND,  ALWAR - 301001","BRANCH MANAGER,0144-2346783",ALWAR,ALWAR,RAJASTHAN
SBBJ0010052,State Bank of Bikaner and Jaipur,SBBJ0010052,NON MICR,BANDIKUI,"SIKANDA  ROAD,  BANDIKUI,  DISTT.   DAUSA - 303313","BRANCH MANAGER,01420-222035",BANDIKUI,DAUSA,RAJASTHAN
SBBJ0010053,State Bank of Bikaner and Jaipur,SBBJ0010053,NON MICR,RAJGARH,"GOL  MARKET,  RAJGARH,  ALWAR - 301408","BRANCH MANAGER,01464-220022",RAJGARH,ALWAR,RAJASTHAN
SBBJ0010054,State Bank of Bikaner and Jaipur,SBBJ0010054,NON MICR,BANSUR,DISTT.  ALWAR - 301402,"BRANCH MANAGER,01461-220226",BANSUR,ALWAR,RAJASTHAN
