ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
SPCB0251001,The Surat Peoples Co-Op Bank Ltd,SPCB0251001,395251002,"SURAT, MAIN BRANCH","“VASUDHARA”, P. B. NO. 269, PARSI SHERI, SURAT - 395003",0261-2451669,SURAT,SURAT,GUJARAT
SPCB0251002,The Surat Peoples Co-Op Bank Ltd,SPCB0251002,395251003,SAGRAMPURA,"MAIN ROAD, SAGRAMPURA, SURAT - 395002",0261-2331358,SURAT,SURAT,GUJARAT
SPCB0251003,The Surat Peoples Co-Op Bank Ltd,SPCB0251003,395251004,SALABATPURA,"SIDHI SHERI, SALABATPURA, SURAT - 395003",0261-2325482,SURAT,SURAT,GUJARAT
SPCB0251004,The Surat Peoples Co-Op Bank Ltd,SPCB0251004,395251005,BHAGA TALAO,"VRINDAVAN APTT., PANI NI BHITT, SONIFALIA, BHAGATALAO, SURAT - 395003",0261-2594469,SURAT,SURAT,GUJARAT
SPCB0251005,The Surat Peoples Co-Op Bank Ltd,SPCB0251005,395251007,MAHIDHARPURA,"VRINDAVAN APTT., BAMANJI SHERI NAKA, SURAT - 395003",0261-2451592,SURAT,SURAT,GUJARAT
SPCB0251006,The Surat Peoples Co-Op Bank Ltd,SPCB0251006,395251006,KHATODARA,"OPP. SUB JAIL, RING ROAD, SURAT - 395002",0261-2630894,SURAT,SURAT,GUJARAT
SPCB0251007,The Surat Peoples Co-Op Bank Ltd,SPCB0251007,395251009,UDHNA,"OPP. POLICE STATION, SARDAR PATEL ROAD, UDHNA, SURAT - 394 210",0261-2279838,SURAT,SURAT,GUJARAT
SPCB0251008,The Surat Peoples Co-Op Bank Ltd,SPCB0251008,395251008,NNANPURA,"1ST FLOOR, KALYAN HOTEL COMPLEX, ATHWAGATE, SURAT - 395001",0261-2666085,SURAT,SURAT,GUJARAT
SPCB0251009,The Surat Peoples Co-Op Bank Ltd,SPCB0251009,395251010,KATARGAM,"MAIN ROAD, KATARGAM, SURAT - 395004",0261-2537811,SURAT,SURAT,GUJARAT
SPCB0251010,The Surat Peoples Co-Op Bank Ltd,SPCB0251010,395251011,PANDESARA,"VRIJLAL DHAMANWALA COMPLEX, PANDESARA, GIDC,- SURAT   395010",0261-2891945,SURAT,SURAT,GUJARAT
SPCB0251011,The Surat Peoples Co-Op Bank Ltd,SPCB0251011,395251012,RANDER ROAD,"MORAR MANSION, ADAJAN PATIA, SURAT - 395009",0261-2777664,SURAT,SURAT,GUJARAT
SPCB0251012,The Surat Peoples Co-Op Bank Ltd,SPCB0251012,395251013,BHATAR ROAD,"KRISHNA COMPLEX, NR. ELBEE CINEMA,  SURAT - 395001",0261-2238913,SURAT,SURAT,GUJARAT
SPCB0251013,The Surat Peoples Co-Op Bank Ltd,SPCB0251013,395251014,UMRA JAKAT NAKA,"SHASWAT APARTMENTS, UMRA JAKAT NAKA,  SURAT  395007",0261-2220797,SURAT,SURAT,GUJARAT
SPCB0251014,The Surat Peoples Co-Op Bank Ltd,SPCB0251014,395251015,SUMUL DAIRY ROAD,"ABHISHEK APARTMENTS, KAPADIA COMPOUND,  SUMUL DAIRY ROAD, SURAT - 395008",0261-2534505,SURAT,SURAT,GUJARAT
SPCB0251016,The Surat Peoples Co-Op Bank Ltd,SPCB0251016,395251017,RING ROAD,"SHOP NO. 105 – 6 – 9 – 10, VAKHARIA MARKET, OPP. ABHISHEK MARKET, RING ROAD, SURAT - 395002",0261-2339375,SURAT,SURAT,GUJARAT
SPCB0251017,The Surat Peoples Co-Op Bank Ltd,SPCB0251017,395251018,APMC,"“AGL. PRODUCE MRKT. COMMITTEE”, SARDAR MKT, SAHARA DARWAJA, KADODRA ROAD,  SURAT - 395010",0261-2338171,SURAT,SURAT,GUJARAT
SPCB0251018,The Surat Peoples Co-Op Bank Ltd,SPCB0251018,395251019,SACHIN GIDC,"PLOT NO. 1084, ROAD NO. 6, GIDC, SACHIN SURAT - 394 520",0261-2399754,SURAT,SURAT,GUJARAT
SPCB0251019,The Surat Peoples Co-Op Bank Ltd,SPCB0251019,395251020,TIMALIAWAD,"""VASUDHARA BHAVAN"", TIMALIAWAD, NANPURA, SURAT - 395001.",0261-2474943,SURAT,SURAT,GUJARAT
SPCB0251020,The Surat Peoples Co-Op Bank Ltd,SPCB0251020,260251002,VAPI MAIN,"SNEHDEEP COMM. COMPLEX, GUNJAN CHOKDI, N. H. NO. 8, VAPI - 396 195",0260-2430466,SURAT,VALSAD,GUJARAT
SPCB0251021,The Surat Peoples Co-Op Bank Ltd,SPCB0251021,395251021,VARACHHA ROAD,"SHANTABA COMPLEX, BESIDE TAPSHIL SOCITEY, VARACHHA MAIN ROAD, SURAT-395006",0261-2555006,SURAT,SURAT,GUJARAT
SPCB0251022,The Surat Peoples Co-Op Bank Ltd,SPCB0251022,395251022,ADAJAN,"1ST FLOOR,50-51-52,GANESH KRUPA SOCIETY, OPP.GAIL TOWER, ANAND MAHAL ROAD, SURAT-395009",0261-2768500,SURAT,SURAT,GUJARAT
SPCB0251023,The Surat Peoples Co-Op Bank Ltd,SPCB0251023,395251023,CITY LIGHT,"U-14-21, SAJNI COMPLEX, CITY LIGHT ROAD, SURAT - 395007.",0261-2258660,SURAT,SURAT,GUJARAT
SPCB0251024,The Surat Peoples Co-Op Bank Ltd,SPCB0251024,396251061,NAVSARI MAIN,"LG -B/1-2, G 1 TO 7, ROKIZ APARTMENTS, STATION ROAD , NAVSARI - 396445",0237-232214,SURAT,NAVSARI,GUJARAT
