ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
WBSC0BDCB02,The West Bengal State Cooperative Bank Ltd,WBSC0BDCB02,NOT ALLOTED,BISHNUPUR,P.O: BISHNUPUR          PIN-722122,MR. DILIP MUKHERJEE,SONAMUKHI,BANKURA,WEST BENGAL
WBSC0BDCB03,The West Bengal State Cooperative Bank Ltd,WBSC0BDCB03,NOT ALLOTED,SONAMUKHI,P.O: SONAMUKHI        PIN-722207,MR. ASHOKE BANERJEE,JOYPUR,BANKURA,WEST BENGAL
WBSC0BDCB04,The West Bengal State Cooperative Bank Ltd,WBSC0BDCB04,NOT ALLOTED,JOYPUR,P.O: JOYPUR               PIN-722138,MR.JOYDEB GOSWAMI,KOTUPUR,BANKURA,WEST BENGAL
WBSC0BDCB05,The West Bengal State Cooperative Bank Ltd,WBSC0BDCB05,NOT ALLOTED,KOTULPUR,P.O: KOTULPUR            PIN-722147,MR. TAPAN KUMAR DEY,SIMLAPAL,BANKURA,WEST BENGAL
WBSC0BDCB06,The West Bengal State Cooperative Bank Ltd,WBSC0BDCB06,NOT ALLOTED,SIMLAPAL,P.O: SIMLAPAL            PIN-722151,MR. BISWAJIT KUNDU,INDAS,BANKURA,WEST BENGAL
WBSC0BDCB07,The West Bengal State Cooperative Bank Ltd,WBSC0BDCB07,NOT ALLOTED,INDAS,P.O: INDAS                PIN-722205,MR BANDHU GOPAL SINHA,SARENGA,BANKURA,WEST BENGAL
WBSC0BDCB08,The West Bengal State Cooperative Bank Ltd,WBSC0BDCB08,NOT ALLOTED,SARENGA,P.O: SARENGA            PIN-722150,MR SOUMEN CHABRI,BARJORA,BANKURA,WEST BENGAL
WBSC0BDCB09,The West Bengal State Cooperative Bank Ltd,WBSC0BDCB09,NOT ALLOTED,BARJORA,P.O: BARJORA             PIN-722202,MR SUBINOY GANGULI,CHHATNA,BANKURA,WEST BENGAL
WBSC0BDCB10,The West Bengal State Cooperative Bank Ltd,WBSC0BDCB10,NOT ALLOTED,CHHATNA,P.O: CHHATNA            PIN-722132,MR INDRANIL KARMAKAR,KHATRA,BANKURA,WEST BENGAL
WBSC0BDCB11,The West Bengal State Cooperative Bank Ltd,WBSC0BDCB11,722809102,KHATRA,P.O: KHATRA               PIN- 722140,MR SANDIP DUTTA,PATRASAYER,BANKURA,WEST BENGAL
WBSC0BDCB12,The West Bengal State Cooperative Bank Ltd,WBSC0BDCB12,NOT ALLOTED,PATRASAYER,P.O: PATRASAYER         PIN- 722206,MR SUJIT KUMAR MONDAL,TALDANGRA,BANKURA,WEST BENGAL
WBSC0BDCB13,The West Bengal State Cooperative Bank Ltd,WBSC0BDCB13,NOT ALLOTED,TALDANGRA,PO: TALDANGRA           PIN- 722152,MR CHANDRANATH MUKHERJEE,ONDA,BANKURA,WEST BENGAL
WBSC0BDCB14,The West Bengal State Cooperative Bank Ltd,WBSC0BDCB14,NOT ALLOTED,ONDA,PO: ONDA                 PIN- 722144,MR MANORANJAN BANERJEE,RAIPUR,BANKURA,WEST BENGAL
WBSC0BDCB15,The West Bengal State Cooperative Bank Ltd,WBSC0BDCB15,NOT ALLOTED,RAIPUR,PO: GARH RAIPUR         PIN- 722134,MR RAJU MAULICK,BANKURA,BANKURA,WEST BENGAL
WBSC0BDCB16,The West Bengal State Cooperative Bank Ltd,WBSC0BDCB16,NOT ALLOTED,BANKURA EVENING,MACHANTALA BANKURA      PIN-722101                 P.B.NO-12,MR KUMAR KANTI BOSE,RANIBANDH,BANKURA,WEST BENGAL
WBSC0BDCB17,The West Bengal State Cooperative Bank Ltd,WBSC0BDCB17,NOT ALLOTED,RANIBANDH,PO: RANIBANDH            PIN- 722148,MR ASIMANANDA SUBUDDHI,KAMALPUR,BANKURA,WEST BENGAL
