ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
SBMY0040001,State Bank of Mysore,SBMY0040001,400006002,MUMBAI MAIN,MITTAL COURT C WING 224 NARIMAN POINT MUMBAI -400021,022-22790505,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SBMY0040002,State Bank of Mysore,SBMY0040002,NON-MICR,MADANAPALLE,MADANAPALLE - 517 325,08571-262017,MADANAPALLE,CHITTOR,ANDHRA PRADESH
SBMY0040003,State Bank of Mysore,SBMY0040003,NON-MICR,PUNGANURU,CAR STREET PUNGANURU - 517 247,08581-53040,PUNGANUR,CHITTOR,ANDHRA PRADESH
SBMY0040004,State Bank of Mysore,SBMY0040004,NON-MICR,KUPPAM,KUPPAM - 517 425 A.P.,08579-55039,KUPPAM,CHITTOR,ANDHRA PRADESH
SBMY0040005,State Bank of Mysore,SBMY0040005,NON-MICR,HINDUPUR,16-2-3 GANDHI CHOWK MAIN BAZAR-515201,08556-220860,HINDUPUR,ANANTPUR,ANDHRA PRADESH
SBMY0040006,State Bank of Mysore,SBMY0040006,560006061,"M.G.ROAD,BANGALORE","SHRUNGAR SHOPPING CENTRE,M.G.ROAD BANGALORE-1",080-25587463,BANGALORE,BANGALORE URBAN,KARNATAKA
SBMY0040007,State Bank of Mysore,SBMY0040007,560006002,BANGALORE,AVENUE ROAD BANGALORE-560009,080-2264561,BANGALORE,BANGALORE URBAN,KARNATAKA
SBMY0040008,State Bank of Mysore,SBMY0040008,560006003,BANASHANKARI,JAYANAGAR BANGALORE - 560 082,080-6343296,BANGALORE,BANGALORE URBAN,KARNATAKA
SBMY0040009,State Bank of Mysore,SBMY0040009,560006010,CHAMARAJPET,BANGALORE - 560018,080-6611704,BANGALORE,BANGALORE URBAN,KARNATAKA
SBMY0040010,State Bank of Mysore,SBMY0040010,560006011,CHICKPET,BANGALORE - 560 053,080-2871528,BANGALORE,BANGALORE URBAN,KARNATAKA
SBMY0040011,State Bank of Mysore,SBMY0040011,560006013,CLEVELAND TOWN,BANGALORE 560005,080-5554668,BANGALORE,BANGALORE URBAN,KARNATAKA
SBMY0040012,State Bank of Mysore,SBMY0040012,560006022,JAYANAGAR,3RD BLOCK JAYANAGAR B'LORE-560011,080-26653435,BANGALORE,BANGALORE URBAN,KARNATAKA
SBMY0040013,State Bank of Mysore,SBMY0040013,560006023,J C ROAD,BANGALORE - 560 002,080 - 2224675,BANGALORE,BANGALORE URBAN,KARNATAKA
SBMY0040014,State Bank of Mysore,SBMY0040014,560006006,BASAVANAGUDI,73 K R ROAD BANGALORE-560004,080-26609285,BANGALORE,BANGALORE URBAN,KARNATAKA
SBMY0040015,State Bank of Mysore,SBMY0040015,560006007,B. R. MARKET,BANGALORE-560 002,080-2211010,BANGALORE,BANGALORE URBAN,KARNATAKA
SBMY0040016,State Bank of Mysore,SBMY0040016,560006026,L C ROAD,2 L C RD BANGALORE - 560001,080-25591037,BANGALORE,BANGALORE URBAN,KARNATAKA
SBMY0040017,State Bank of Mysore,SBMY0040017,560006030,MALLESWARAM,"2ND CROSS,MALLESWARAM,B'LORE - 3",080-23443794,BANGALORE,BANGALORE URBAN,KARNATAKA
SBMY0040018,State Bank of Mysore,SBMY0040018,560006018,FORT,BANGALORE - 560 002,080-6701235,BANGALORE,BANGALORE URBAN,KARNATAKA
SBMY0040019,State Bank of Mysore,SBMY0040019,560006012,CITY,BANGALORE - 560 053,080-2871521,BANGALORE,BANGALORE URBAN,KARNATAKA
SBMY0040021,State Bank of Mysore,SBMY0040021,560006035,RICHMOND ROADBRANCH,BANGALORE-560027,080 - 2211975,BANGALORE,BANGALORE URBAN,KARNATAKA
SBMY0040022,State Bank of Mysore,SBMY0040022,560006062,DR.AMBEDKAR VEEDHI,VISVESWARAYA TOWER BANGALORE-1,080-22867663,BANGALORE,BANGALORE URBAN,KARNATAKA
SBMY0040023,State Bank of Mysore,SBMY0040023,560006048,WHITEFIELD,BANGALORE - 560 066,080-8452210,BANGALORE,BANGALORE URBAN,KARNATAKA
SBMY0040024,State Bank of Mysore,SBMY0040024,560006047,WILSON GARDENS BRANCH,BANGALORE - 560 027,080-2236889,BANGALORE,BANGALORE URBAN,KARNATAKA
SBMY0040025,State Bank of Mysore,SBMY0040025,NON-MICR,CHANNAPATNA,CHANNAPATNA - 571 501,08113-7251228,CHANNAPATNA,BANGALORE RURAL,KARNATAKA
SBMY0040026,State Bank of Mysore,SBMY0040026,560006110,DODDABALLAPUR,DODDABALLAPUR - 561 203,08119-7622072,DODDABALLAPUR,BANGALORE RURAL,KARNATAKA
SBMY0040027,State Bank of Mysore,SBMY0040027,NON-MICR,ANEKAL,ANEKAL - 562 106,080-7829236,ANEKAL,BANGALORE URBAN,KARNATAKA
SBMY0040028,State Bank of Mysore,SBMY0040028,560006049,HMT INDL ESTATE,BANGALORE - 560 031,080-8389311,BANGALORE,BANGALORE URBAN,KARNATAKA
SBMY0040029,State Bank of Mysore,SBMY0040029,562006017,KANAKAPURA,KANAKAPURA - 562 117,080-7522446,KANAKAPURA,BANGALORE RURAL,KARNATAKA
SBMY0040030,State Bank of Mysore,SBMY0040030,NON-MICR,MAGADI,MAGADI - 562 120,0811-7745232,MAGADI,BANGALORE RURAL,KARNATAKA
SBMY0040031,State Bank of Mysore,SBMY0040031,NON-MICR,RAMANAGARAM,RAMANAGARAM - 571 511,080-7271242,RAMANAGARAM,BANGALORE RURAL,KARNATAKA
SBMY0040032,State Bank of Mysore,SBMY0040032,560006112,DEVANAHALLI,DEVANAHALLI - 562 110,080-7682223,DEVANAHALLI,BANGALORE RURAL,KARNATAKA
SBMY0040033,State Bank of Mysore,SBMY0040033,560006108,HOSAKOTE,HOSAKOTE - 562 114,0811-7931272,HOSKOTE,BANGALORE RURAL,KARNATAKA
SBMY0040034,State Bank of Mysore,SBMY0040034,NON-MICR,KUDUR,KUDUR - 561 101,08118-7762232,KUDUR,BANGALORE RURAL,KARNATAKA
SBMY0040035,State Bank of Mysore,SBMY0040035,NON-MICR,MANDYA,MANDYA - 571 401,0823-220028,MANDYA,MANDYA,KARNATAKA
SBMY0040036,State Bank of Mysore,SBMY0040036,NON-MICR,MALAVALLI,MALAVALLI - 571 430,0823-342216,MALAVALLI,MANDYA,KARNATAKA
SBMY0040037,State Bank of Mysore,SBMY0040037,NON-MICR,SRIRANGAPATNA,SRIRANGAPATNA - 571 438,0823-652039,SRIRANGAPATNA,MANDYA,KARNATAKA
SBMY0040038,State Bank of Mysore,SBMY0040038,NON-MICR,BELAKAVADI,BELAKAVADI - 571 417,08231-340024,BELAKAVADI,MANDYA,KARNATAKA
SBMY0040039,State Bank of Mysore,SBMY0040039,NON-MICR,K R PET,KRISHNARAJAPET - 571 426,0823-762238,KRISHNARAJAPET,MANDYA,KARNATAKA
SBMY0040040,State Bank of Mysore,SBMY0040040,NON-MICR,KYATHANAHALLI,KYATHANAHALLI - 571 427,0823-654226,KYATHANAHALLI,MANDYA,KARNATAKA
SBMY0040041,State Bank of Mysore,SBMY0040041,NON-MICR,MADDUR,MADDUR - 571 428,0823-232582,MADDUR,MANDYA,KARNATAKA
SBMY0040042,State Bank of Mysore,SBMY0040042,NON-MICR,MELKOTE,MELKOTE - 571 431,08236-48745,MELKOTE,MANDYA,KARNATAKA
SBMY0040043,State Bank of Mysore,SBMY0040043,571006007,NAGAMANGALA,"M'SORE-B'LORE RD,NAGAM'LA-571432",08234-286037,NAGAMANGALA,MANDYA,KARNATAKA
SBMY0040044,State Bank of Mysore,SBMY0040044,NON-MICR,PANDAVAPURA,PANDAVAPURA - 571 434,08236-655162,PANDAVAPURA,MANDYA,KARNATAKA
SBMY0040045,State Bank of Mysore,SBMY0040045,NON-MICR,HASSAN,HASSAN - 573 201,08172-68407,HASSAN,HASSAN,KARNATAKA
SBMY0040046,State Bank of Mysore,SBMY0040046,NON-MICR,ARSIKERE,ARSIKERE - 573 103,0817-432202,ARSIKERE,HASSAN,KARNATAKA
SBMY0040047,State Bank of Mysore,SBMY0040047,NON-MICR,HOLENARASIPURA,HOLENARASIPUR - 573 211,0817-572402,HOLENARSIPUR,HASSAN,KARNATAKA
SBMY0040048,State Bank of Mysore,SBMY0040048,NON-MICR,SAKALESHPUR,SAKLESHPUR - 573 134,0817-344027,SAKLESHPUR,HASSAN,KARNATAKA
SBMY0040049,State Bank of Mysore,SBMY0040049,NON-MICR,ALUR,ALUR - 573 213,0817-328230,ALUR,HASSAN,KARNATAKA
SBMY0040050,State Bank of Mysore,SBMY0040050,NON-MICR,ARAKKALGUD,ARKALGUD - 573 102,08175-20230,ARKALGUD,HASSAN,KARNATAKA
SBMY0040051,State Bank of Mysore,SBMY0040051,NON-MICR,BELUR,BELUR - 573115,08177-22241,BELUR,HASSAN,KARNATAKA
SBMY0040052,State Bank of Mysore,SBMY0040052,NON-MICR,CHANNARAYAPATNA,CHANNARAYAPATNA - 573 116,0817-652228,CHANNARAYAPATNA,HASSAN,KARNATAKA
SBMY0040053,State Bank of Mysore,SBMY0040053,NON-MICR,KONANUR,KONANUR - 573 130,0817-526230,KONANUR,HASSAN,KARNATAKA
SBMY0040054,State Bank of Mysore,SBMY0040054,570006001,MYSORE,"61, ASHOKA RD,MYSORE - 570001",0821-2440973,MYSORE,MYSORE,KARNATAKA
SBMY0040055,State Bank of Mysore,SBMY0040055,570006003,C F T R I,MYSORE - 570 013,0821-414285,MYSORE,MYSORE,KARNATAKA
SBMY0040056,State Bank of Mysore,SBMY0040056,570006010,K.M.PURAM,MYSORE - 570 004,0821-332449,MYSORE,MYSORE,KARNATAKA
SBMY0040057,State Bank of Mysore,SBMY0040057,570006018,NEW SANTHEPET,MYSORE - 570 021,0821-491404,MYSORE,MYSORE,KARNATAKA
SBMY0040058,State Bank of Mysore,SBMY0040058,570006015,MARKET MYSORE,MYSORE - 570 001,0821-520671,MYSORE,MYSORE,KARNATAKA
SBMY0040059,State Bank of Mysore,SBMY0040059,570006027,UNIVERSITY CAMPUS,MYSORE - 570 005,0821-420197,MYSORE,MYSORE,KARNATAKA
SBMY0040060,State Bank of Mysore,SBMY0040060,570006028,VANI VILASA MARKET,MYSORE - 570 004,0821-521469,MYSORE,MYSORE,KARNATAKA
SBMY0040061,State Bank of Mysore,SBMY0040061,570006029,VIDYARANYAPURAM,MYSORE - 570 008,0821-481998,MYSORE,MYSORE,KARNATAKA
SBMY0040062,State Bank of Mysore,SBMY0040062,NON-MICR,CHAMARAJANAGAR,CHAMARAJANAGAR - 571 313,0821-722044,C.RAMASAMUDRA,CHAMRAJNAGAR,KARNATAKA
SBMY0040063,State Bank of Mysore,SBMY0040063,NON-MICR,GUNDLUPET,GUNDLUPET - 571 111,0821-622227,GUNDLUPET,CHAMRAJNAGAR,KARNATAKA
SBMY0040064,State Bank of Mysore,SBMY0040064,NON-MICR,HUNSUR,HUNSUR - 571 105,0821-652027,HUNSUR,MYSORE,KARNATAKA
SBMY0040065,State Bank of Mysore,SBMY0040065,NON-MICR,KOLLEGAL,KOLLEGAL - 571 440,0821-752052,KOLLEGAL,CHAMRAJNAGAR,KARNATAKA
SBMY0040066,State Bank of Mysore,SBMY0040066,NON-MICR,NANJANGUD,NANJANGUD - 571 301,0821-226686,NANJANGUD,MYSORE,KARNATAKA
SBMY0040067,State Bank of Mysore,SBMY0040067,NON-MICR,SALIGRAMA,SALIGRAMA - 571 604,0821-683325,SALIGRAMA,MYSORE,KARNATAKA
SBMY0040068,State Bank of Mysore,SBMY0040068,NON-MICR,HEGGADADEVANKOTE,HEGGADADEVANAKOTE 571114,0822-252322,HEGGADADEVANAKOTE,MYSORE,KARNATAKA
